year,lgID,tmID,hW,hL,hT,hOTL,rW,rL,rT,rOTL,SepW,SepL,SepT,SepOL,OctW,OctL,OctT,OctOL,NovW,NovL,NovT,NovOL,DecW,DecL,DecT,DecOL,JanW,JanL,JanT,JanOL,FebW,FebL,FebT,FebOL,MarW,MarL,MarT,MarOL,AprW,AprL,AprT,AprOL
2003,NHL,NAS,22,10,7.0,2,16,19,4.0,2,,,,,4,5,0,0,8,5,1,0,4,4,3,2,10.0,4.0,2.0,0,6.0,5.0,1.0,0,4,5,4,2,2,1,0,0
2003,NHL,NJD,22,13,5.0,1,21,12,7.0,1,,,,,4,3,2,0,8,1,4,0,7,3,2,1,8.0,6.0,2.0,0,6.0,6.0,1.0,0,9,5,1,1,1,1,0,0
2003,NHL,NYI,25,11,4.0,1,13,18,7.0,3,,,,,4,3,2,0,5,8,0,0,10,4,0,1,6.0,5.0,3.0,1,5.0,3.0,4.0,1,7,6,1,1,1,0,1,0
2003,NHL,NYR,13,21,3.0,4,14,19,4.0,4,,,,,3,3,2,0,6,5,3,2,6,5,0,1,4.0,10.0,2.0,1,4.0,7.0,0.0,1,3,10,0,3,1,0,0,0
2003,NHL,OTT,23,8,5.0,5,20,15,5.0,1,,,,,5,2,0,1,4,6,2,2,9,2,3,0,10.0,4.0,2.0,0,7.0,2.0,2.0,2,7,6,1,1,1,1,0,0
2003,NHL,PHI,24,11,3.0,3,16,10,12.0,3,,,,,4,2,3,1,10,0,2,0,5,4,4,3,7.0,5.0,2.0,1,7.0,5.0,1.0,1,6,4,2,0,1,1,1,0
2003,NHL,PHO,11,19,7.0,4,11,17,11.0,2,,,,,3,4,3,0,4,5,3,1,5,3,5,1,6.0,6.0,2.0,0,2.0,8.0,2.0,2,1,10,3,2,1,0,0,0
2003,NHL,PIT,13,22,6.0,0,10,25,2.0,4,,,,,2,4,3,0,3,8,1,1,4,8,1,2,2.0,14.0,0.0,0,2.0,9.0,0.0,1,8,4,3,0,2,0,0,0
2003,NHL,SJS,24,8,7.0,2,19,13,5.0,4,,,,,1,5,4,0,7,1,4,2,7,3,3,1,9.0,4.0,0.0,2,8.0,3.0,0.0,1,10,4,1,0,1,1,0,0
2003,NHL,STL,23,11,7.0,0,16,19,4.0,2,,,,,6,2,0,1,7,4,1,0,8,3,3,0,4.0,9.0,3.0,0,4.0,7.0,1.0,1,9,3,3,0,1,2,0,0
2003,NHL,TBL,24,10,4.0,3,22,12,4.0,3,,,,,6,0,1,0,5,4,3,1,4,9,2,0,11.0,3.0,0.0,2,9.0,1.0,1.0,2,10,4,1,1,1,1,0,0
2003,NHL,TOR,22,14,3.0,2,23,10,7.0,1,,,,,4,3,2,1,8,3,3,1,9,1,2,1,8.0,6.0,1.0,0,6.0,6.0,1.0,0,8,5,1,0,2,0,0,0
2003,NHL,VAN,21,13,7.0,0,22,11,3.0,5,,,,,7,2,2,0,7,4,1,2,7,3,3,0,9.0,5.0,1.0,0,5.0,5.0,0.0,2,6,5,3,1,2,0,0,0
2003,NHL,WAS,13,20,6.0,2,10,26,4.0,1,,,,,2,7,1,0,5,8,0,1,4,8,2,0,5.0,7.0,2.0,1,4.0,5.0,3.0,0,3,10,1,0,0,1,1,1
2005,NHL,ANA,26,10,,5,17,17,,7,,,,,6,5,,1,5,6,,3,6,4,,2,7.0,2.0,,4,3.0,2.0,,1,11,4,,1,5,4,,0
2005,NHL,ATL,24,13,,4,17,20,,4,,,,,3,8,,0,7,4,,3,6,5,,3,7.0,7.0,,0,3.0,2.0,,0,9,5,,0,6,2,,2
2005,NHL,BOS,16,15,,10,13,22,,6,,,,,5,5,,3,3,8,,2,6,5,,1,8.0,4.0,,2,2.0,2.0,,2,4,9,,3,1,4,,3
2005,NHL,BUF,27,11,,3,25,13,,3,,,,,7,4,,0,8,5,,1,11,2,,1,6.0,4.0,,1,4.0,0.0,,2,9,7,,1,7,2,,0
2005,NHL,CAL,30,7,,4,16,18,,7,,,,,4,7,,2,10,2,,1,9,3,,1,7.0,4.0,,2,3.0,2.0,,1,8,6,,1,5,1,,3
2005,NHL,CAR,31,8,,2,21,14,,6,,,,,8,2,,1,8,5,,0,8,3,,3,13.0,1.0,,0,2.0,3.0,,0,9,5,,2,4,3,,2
2005,NHL,CBS,23,18,,0,12,25,,4,,,,,4,8,,0,3,10,,0,5,8,,1,8.0,4.0,,1,3.0,3.0,,0,7,7,,1,5,3,,1
2005,NHL,CHI,16,19,,6,10,24,,7,,,,,3,8,,0,7,6,,0,3,6,,4,4.0,8.0,,2,1.0,3.0,,2,5,7,,3,3,5,,2
2005,NHL,COL,25,10,,6,18,20,,3,,,,,6,4,,1,8,5,,2,6,8,,0,9.0,2.0,,2,4.0,2.0,,1,7,5,,2,3,4,,1
2005,NHL,DAL,28,11,,2,25,12,,4,,,,,6,4,,1,10,3,,0,8,5,,0,11.0,3.0,,1,3.0,2.0,,1,11,3,,1,4,3,,2
2005,NHL,DET,27,9,,5,31,7,,3,,,,,11,1,,0,7,5,,2,8,3,,1,8.0,4.0,,2,5.0,1.0,,0,11,1,,3,8,1,,0
2005,NHL,EDM,20,15,,6,21,13,,7,,,,,5,6,,1,9,5,,0,8,3,,3,6.0,4.0,,2,2.0,2.0,,2,7,5,,4,4,3,,1
2005,NHL,FLO,25,11,,5,12,23,,6,,,,,6,5,,1,1,9,,3,8,6,,1,5.0,5.0,,3,3.0,2.0,,0,10,4,,1,4,3,,2
2005,NHL,LAK,26,14,,1,16,21,,4,,,,,8,4,,0,8,5,,1,9,5,,1,5.0,7.0,,2,2.0,2.0,,1,6,8,,0,4,4,,0
2005,NHL,MIN,23,16,,2,15,20,,6,,,,,6,4,,2,4,6,,1,8,7,,1,7.0,7.0,,0,4.0,2.0,,1,5,7,,2,4,3,,1
2005,NHL,MTL,24,13,,4,18,18,,5,,,,,8,3,,1,6,4,,3,4,6,,2,5.0,8.0,,0,4.0,1.0,,2,10,5,,1,5,4,,0
2005,NHL,NAS,32,8,,1,17,17,,7,,,,,8,1,,1,7,3,,2,9,5,,0,7.0,5.0,,3,3.0,4.0,,0,8,5,,2,7,2,,0
2005,NHL,NJD,27,11,,3,19,16,,6,,,,,6,5,,0,6,5,,2,4,8,,3,10.0,2.0,,1,4.0,2.0,,0,7,5,,3,9,0,,0
2005,NHL,NYI,20,18,,3,16,22,,3,,,,,5,6,,0,7,6,,1,5,6,,1,6.0,7.0,,1,2.0,3.0,,1,8,7,,1,3,5,,1
2005,NHL,NYR,25,10,,6,19,16,,6,,,,,6,4,,3,10,3,,0,6,5,,2,7.0,3.0,,3,6.0,0.0,,0,6,6,,4,3,5,,0
2005,NHL,OTT,29,9,,3,23,12,,6,,,,,8,2,,0,11,1,,0,8,3,,3,7.0,5.0,,1,3.0,3.0,,1,12,2,,2,3,5,,2
2005,NHL,PHI,22,13,,6,23,13,,5,,,,,6,3,,1,9,3,,2,9,2,,3,7.0,5.0,,2,2.0,3.0,,1,7,6,,1,5,4,,1
2005,NHL,PHO,19,18,,4,19,21,,1,,,,,5,8,,1,8,4,,1,7,6,,0,6.0,7.0,,1,1.0,3.0,,1,8,6,,0,3,5,,1
2005,NHL,PIT,12,21,,8,10,25,,6,,,,,1,5,,5,6,7,,1,3,7,,2,2.0,11.0,,2,2.0,4.0,,1,5,8,,1,3,4,,2
2005,NHL,SJS,25,9,,7,19,18,,4,,,,,6,5,,1,2,7,,3,8,4,,1,7.0,3.0,,2,5.0,2.0,,1,8,5,,2,8,1,,1
2005,NHL,STL,12,23,,6,9,23,,9,,,,,2,7,,2,2,8,,1,5,7,,2,3.0,8.0,,3,4.0,1.0,,1,4,8,,4,1,7,,2
2005,NHL,TBL,25,14,,2,18,19,,4,,,,,7,3,,2,7,7,,1,5,7,,0,9.0,4.0,,1,4.0,2.0,,0,7,6,,1,4,4,,1
2005,NHL,TOR,26,12,,3,15,21,,5,,,,,6,4,,2,8,5,,1,8,5,,0,3.0,8.0,,2,2.0,4.0,,0,7,6,,1,7,1,,2
2005,NHL,VAN,25,10,,6,17,22,,2,,,,,8,2,,2,8,6,,0,5,4,,3,9.0,6.0,,0,4.0,3.0,,0,6,7,,2,2,4,,1
2005,NHL,WAS,16,18,,7,13,23,,5,,,,,4,7,,0,4,7,,2,5,6,,1,5.0,8.0,,2,2.0,4.0,,0,4,6,,5,5,3,,2
2006,NHL,AND,26,6,,9,22,14,,5,,,,,9,0,,3,10,2,,3,9,5,,0,4.0,5.0,,2,5.0,5.0,,2,10,3,,2,1,0,,2
2006,NHL,ATL,23,12,,6,20,16,,5,,,,,8,2,,3,8,5,,1,7,4,,2,6.0,5.0,,2,3.0,7.0,,2,9,4,,1,2,1,,0
2006,NHL,BOS,18,19,,4,17,22,,2,,,,,3,5,,1,9,4,,1,7,5,,1,3.0,9.0,,1,8.0,5.0,,0,5,9,,2,0,4,,0
2006,NHL,BUF,28,10,,3,25,12,,4,,,,,10,0,,1,9,3,,1,9,4,,1,6.0,7.0,,1,8.0,2.0,,1,8,5,,2,3,1,,0
2006,NHL,CAL,30,9,,2,13,20,,8,,,,,3,6,,1,8,4,,1,8,4,,2,8.0,3.0,,2,7.0,4.0,,3,9,4,,1,0,4,,0
2006,NHL,CAR,21,16,,4,19,18,,4,,,,,5,5,,2,9,5,,1,7,6,,1,5.0,5.0,,2,6.0,6.0,,1,6,5,,1,2,2,,0
2006,NHL,CBS,18,19,,4,15,23,,3,,,,,3,5,,1,3,10,,1,9,5,,2,6.0,6.0,,1,3.0,7.0,,2,8,6,,0,1,3,,0
2006,NHL,CHI,17,20,,4,14,22,,5,,,,,4,8,,0,4,4,,2,8,5,,3,2.0,8.0,,2,5.0,6.0,,2,5,9,,0,3,2,,0
2006,NHL,COL,22,16,,3,22,15,,4,,,,,5,4,,2,7,7,,0,6,7,,0,7.0,3.0,,2,5.0,8.0,,1,11,1,,2,3,1,,0
2006,NHL,DAL,28,11,,2,22,14,,5,,,,,9,2,,0,7,7,,0,9,6,,0,5.0,4.0,,2,8.0,2.0,,1,10,3,,3,2,1,,1
2006,NHL,DET,29,4,,8,21,15,,5,,,,,6,4,,1,7,2,,3,11,3,,1,8.0,5.0,,1,8.0,2.0,,2,7,3,,4,3,0,,1
2006,NHL,EDM,19,19,,3,13,24,,4,,,,,7,4,,0,6,5,,2,5,9,,0,7.0,4.0,,2,5.0,6.0,,2,1,12,,1,1,3,,0
2006,NHL,FLO,23,12,,6,12,19,,10,,,,,5,7,,2,3,7,,3,7,5,,2,4.0,4.0,,3,6.0,3.0,,3,9,4,,1,1,1,,2
2006,NHL,LAK,16,16,,9,11,25,,5,,,,,4,8,,2,5,6,,2,5,8,,1,3.0,8.0,,1,4.0,2.0,,4,5,6,,4,1,3,,0
2006,NHL,MIN,29,7,,5,19,19,,3,,,,,9,2,,0,4,8,,1,7,7,,1,7.0,4.0,,2,8.0,2.0,,2,10,3,,2,3,0,,0
2006,NHL,MTL,26,12,,3,16,22,,3,,,,,6,2,,3,8,5,,0,8,4,,2,6.0,7.0,,0,5.0,9.0,,1,8,5,,0,1,2,,0
2006,NHL,NAS,28,8,,5,23,15,,3,,,,,7,3,,1,10,2,,1,9,5,,1,10.0,3.0,,0,7.0,5.0,,1,6,5,,3,2,0,,1
2006,NHL,NJD,25,10,,6,24,14,,3,,,,,6,4,,1,6,5,,1,10,4,,1,8.0,2.0,,3,10.0,3.0,,0,6,6,,2,3,0,,1
2006,NHL,NYI,22,13,,6,18,17,,6,,,,,5,4,,2,7,5,,1,7,6,,0,4.0,6.0,,3,9.0,2.0,,2,4,7,,4,4,0,,0
2006,NHL,NYR,21,15,,5,21,15,,5,,,,,5,6,,0,8,3,,3,6,8,,1,6.0,5.0,,0,5.0,5.0,,2,10,2,,3,2,1,,1
2006,NHL,OTT,25,13,,3,23,12,,6,,,,,5,6,,0,8,6,,1,8,6,,0,9.0,3.0,,1,8.0,1.0,,2,9,2,,4,1,1,,1
2006,NHL,PHI,10,24,,7,12,24,,5,,,,,3,7,,1,5,8,,2,2,9,,1,2.0,8.0,,2,4.0,5.0,,4,5,9,,1,1,2,,1
2006,NHL,PHO,18,20,,3,13,26,,2,,,,,3,9,,0,6,6,,0,6,5,,2,8.0,6.0,,0,4.0,7.0,,1,2,11,,2,2,2,,0
2006,NHL,PIT,26,10,,5,21,14,,6,,,,,6,3,,0,5,5,,4,5,7,,2,8.0,2.0,,2,9.0,3.0,,1,12,3,,2,2,1,,0
2006,NHL,SJS,25,12,,4,26,14,,1,,,,,9,4,,0,10,3,,0,7,7,,0,7.0,3.0,,1,5.0,7.0,,1,10,2,,2,3,0,,1
2006,NHL,STL,18,19,,4,16,16,,9,,,,,3,4,,3,4,10,,0,5,5,,4,8.0,4.0,,1,7.0,4.0,,1,5,6,,4,2,2,,0
2006,NHL,TBL,22,18,,1,22,15,,4,,,,,5,6,,0,8,5,,2,5,8,,0,9.0,4.0,,0,9.0,2.0,,2,7,7,,0,1,1,,1
2006,NHL,TOR,21,15,,5,19,16,,6,,,,,6,4,,3,7,6,,1,4,7,,2,8.0,4.0,,0,5.0,4.0,,3,8,4,,2,2,2,,0
2006,NHL,VAN,26,11,,4,23,15,,3,,,,,7,5,,1,5,8,,0,8,5,,0,8.0,1.0,,3,8.0,3.0,,1,11,2,,2,2,2,,0
2006,NHL,WAS,17,17,,7,11,23,,7,,,,,4,3,,4,6,6,,2,6,7,,1,5.0,7.0,,0,3.0,6.0,,4,2,10,,3,2,1,,0
2007,NHL,AND,28,9,,4,19,18,,4,1,1,,0,3,6,,2,8,4,,2,7,6,,1,8.0,4.0,,1,10.0,2.0,,1,8,4,,1,2,0,,0
2007,NHL,ATL,19,19,,3,15,21,,5,,,,,4,8,,0,7,5,,0,8,7,,1,5.0,5.0,,3,5.0,6.0,,1,4,8,,3,1,1,,0
2007,NHL,BOS,21,16,,4,20,13,,8,,,,,6,4,,0,7,4,,2,6,8,,2,8.0,3.0,,1,7.0,4.0,,1,6,5,,5,1,1,,1
2007,NHL,BUF,20,15,,6,19,16,,6,,,,,5,5,,0,6,6,,1,8,5,,1,4.0,5.0,,4,8.0,4.0,,3,6,5,,3,2,1,,0
2007,NHL,CAL,21,11,,9,21,19,,1,,,,,6,3,,3,4,10,,0,9,1,,4,7.0,3.0,,1,7.0,6.0,,1,7,6,,1,2,1,,0
2007,NHL,CAR,24,13,,4,19,20,,2,,,,,7,3,,3,7,6,,0,6,9,,0,6.0,6.0,,1,7.0,5.0,,1,9,2,,1,1,2,,0
2007,NHL,CBS,20,14,,7,14,22,,5,,,,,7,3,,1,4,7,,3,7,5,,2,7.0,7.0,,0,5.0,5.0,,3,4,6,,3,0,3,,0
2007,NHL,CHI,23,16,,2,17,18,,6,,,,,6,6,,0,8,3,,2,5,6,,1,4.0,9.0,,1,7.0,4.0,,2,8,5,,2,2,1,,0
2007,NHL,COL,27,12,,2,17,19,,5,,,,,7,4,,0,6,6,,1,8,5,,2,6.0,5.0,,1,6.0,6.0,,2,9,5,,1,2,0,,0
2007,NHL,DAL,23,16,,2,22,14,,5,,,,,5,5,,2,8,4,,2,10,4,,0,6.0,7.0,,1,12.0,2.0,,0,2,7,,2,2,1,,0
2007,NHL,DET,29,9,,3,25,12,,4,,,,,10,2,,1,7,4,,1,12,2,,1,9.0,2.0,,1,4.0,8.0,,2,10,2,,1,2,1,,0
2007,NHL,EDM,23,17,,1,18,18,,5,,,,,5,8,,0,6,6,,1,5,6,,3,7.0,5.0,,1,7.0,5.0,,0,10,4,,1,1,1,,0
2007,NHL,FLO,18,15,,8,20,20,,1,,,,,5,7,,0,7,6,,1,6,5,,2,4.0,7.0,,2,6.0,6.0,,3,8,3,,1,2,1,,0
2007,NHL,LAK,17,21,,3,15,22,,4,1,1,,0,5,6,,0,4,6,,1,4,11,,1,7.0,5.0,,1,5.0,6.0,,1,5,6,,3,1,2,,0
2007,NHL,MIN,25,11,,5,19,17,,5,,,,,7,3,,2,7,6,,0,8,6,,0,7.0,4.0,,1,7.0,5.0,,2,7,4,,4,1,0,,1
2007,NHL,MTL,22,13,,6,25,12,,4,,,,,6,2,,3,7,7,,0,6,4,,4,8.0,2.0,,2,8.0,6.0,,0,9,4,,1,3,0,,0
2007,NHL,NAS,23,14,,4,18,18,,5,,,,,4,7,,0,8,2,,2,6,9,,0,8.0,3.0,,3,6.0,4.0,,3,7,6,,1,2,1,,0
2007,NHL,NJD,25,14,,2,21,15,,5,,,,,4,6,,1,9,4,,1,8,4,,1,7.0,5.0,,0,9.0,3.0,,3,6,6,,1,3,1,,0
2007,NHL,NYI,18,18,,5,17,20,,4,,,,,5,4,,0,8,5,,1,7,7,,1,4.0,6.0,,4,7.0,5.0,,1,3,10,,1,1,1,,1
2007,NHL,NYR,25,13,,3,17,14,,10,,,,,4,6,,1,10,3,,1,6,6,,2,5.0,7.0,,2,8.0,2.0,,2,8,3,,3,1,0,,2
2007,NHL,OTT,22,15,,4,21,16,,4,,,,,9,1,,0,7,5,,2,9,3,,2,7.0,7.0,,0,4.0,7.0,,2,6,6,,2,1,2,,0
2007,NHL,PHI,21,14,,6,21,15,,5,,,,,7,3,,0,7,5,,2,5,6,,2,9.0,3.0,,1,4.0,8.0,,2,8,3,,4,2,1,,0
2007,NHL,PHO,17,20,,4,21,17,,3,,,,,4,6,,0,7,6,,0,7,6,,1,9.0,4.0,,1,6.0,5.0,,3,4,9,,1,1,1,,1
2007,NHL,PIT,26,10,,5,21,17,,3,,,,,6,4,,1,5,7,,1,9,5,,0,8.0,3.0,,2,8.0,3.0,,3,10,4,,1,1,1,,0
2007,NHL,SJS,22,13,,6,27,10,,4,,,,,6,5,,1,6,3,,3,10,4,,1,6.0,4.0,,2,7.0,5.0,,1,13,0,,2,1,2,,0
2007,NHL,STL,20,15,,6,13,21,,7,,,,,6,4,,0,8,4,,1,5,6,,3,4.0,5.0,,3,5.0,7.0,,3,3,9,,2,2,1,,1
2007,NHL,TBL,20,18,,3,11,24,,6,,,,,5,5,,1,5,8,,1,5,8,,1,6.0,5.0,,2,5.0,5.0,,2,5,8,,2,0,3,,0
2007,NHL,TOR,18,17,,6,18,18,,5,,,,,5,5,,3,4,6,,3,6,5,,2,5.0,8.0,,1,8.0,4.0,,1,8,5,,0,0,2,,1
2007,NHL,VAN,21,15,,5,18,18,,5,,,,,5,7,,0,9,2,,2,8,5,,2,4.0,7.0,,1,6.0,1.0,,5,7,8,,0,0,3,,0
2007,NHL,WAS,23,15,,3,20,16,,5,,,,,5,6,,0,3,10,,2,7,3,,3,9.0,4.0,,0,6.0,4.0,,3,10,4,,0,3,0,,0
2008,NHL,AND,20,18,,3,22,15,,4,,,,,6,5,,1,8,3,,2,5,7,,1,6.0,7.0,,1,6.0,6.0,,0,8,4,,1,3,1,,1
2008,NHL,ATL,18,21,,2,17,20,,4,,,,,2,6,,2,6,6,,1,4,9,,2,5.0,8.0,,0,6.0,5.0,,1,9,4,,0,3,3,,0
2008,NHL,BOS,29,6,,6,24,13,,4,,,,,5,3,,3,11,1,,1,12,1,,0,8.0,3.0,,2,6.0,4.0,,3,7,5,,1,4,2,,0
2008,NHL,BUF,23,15,,3,18,17,,6,,,,,6,2,,2,5,7,,1,6,6,,2,9.0,4.0,,0,5.0,6.0,,2,6,5,,1,4,2,,1
2008,NHL,CAL,27,10,,4,19,20,,2,,,,,6,3,,1,8,6,,0,8,2,,3,8.0,3.0,,0,7.0,4.0,,2,6,9,,0,3,3,,0
2008,NHL,CAR,26,14,,1,19,16,,6,,,,,5,2,,2,7,9,,0,6,4,,3,7.0,6.0,,0,7.0,6.0,,0,10,1,,2,3,2,,0
2008,NHL,CBS,25,13,,3,16,18,,7,,,,,4,6,,0,6,4,,3,7,6,,1,7.0,5.0,,1,7.0,4.0,,1,9,4,,2,1,2,,2
2008,NHL,CHI,24,9,,8,22,15,,4,,,,,4,3,,3,6,3,,3,10,1,,1,7.0,6.0,,1,7.0,4.0,,1,6,7,,2,6,0,,1
2008,NHL,COL,18,21,,2,14,24,,3,,,,,5,5,,0,6,7,,0,8,5,,1,4.0,9.0,,0,5.0,8.0,,0,3,9,,1,1,2,,3
2008,NHL,DAL,20,16,,5,16,19,,6,,,,,4,5,,2,4,6,,2,8,4,,1,7.0,3.0,,2,6.0,7.0,,0,5,8,,3,2,2,,1
2008,NHL,DET,27,9,,5,24,12,,5,,,,,7,2,,2,8,2,,2,9,3,,1,7.0,4.0,,2,10.0,3.0,,1,8,4,,1,2,3,,1
2008,NHL,EDM,18,17,,6,20,18,,3,,,,,4,4,,1,6,7,,1,7,5,,1,8.0,4.0,,0,6.0,6.0,,2,5,6,,4,2,3,,0
2008,NHL,FLO,22,12,,7,19,18,,4,,,,,4,5,,0,5,6,,3,7,5,,2,7.0,2.0,,3,8.0,5.0,,0,7,5,,3,3,2,,0
2008,NHL,LAK,18,15,,8,16,22,,3,,,,,3,5,,1,7,4,,2,5,7,,3,5.0,5.0,,1,6.0,5.0,,2,5,8,,2,3,3,,0
2008,NHL,MIN,23,11,,7,17,22,,2,,,,,6,2,,1,8,5,,0,4,9,,1,7.0,5.0,,1,5.0,5.0,,2,6,6,,4,4,1,,0
2008,NHL,MTL,24,10,,7,17,20,,4,,,,,7,1,,1,6,5,,3,8,3,,2,7.0,6.0,,0,6.0,7.0,,1,5,5,,3,2,3,,1
2008,NHL,NAS,24,13,,4,16,21,,4,,,,,5,4,,1,6,6,,1,6,6,,1,4.0,8.0,,0,10.0,4.0,,1,7,3,,4,2,3,,0
2008,NHL,NJD,28,12,,1,23,15,,3,,,,,5,2,,2,7,6,,0,9,4,,1,11.0,3.0,,0,8.0,4.0,,0,7,6,,1,4,2,,0
2008,NHL,NYI,17,18,,6,9,29,,3,,,,,2,6,,1,8,6,,1,2,10,,2,3.0,7.0,,1,4.0,7.0,,2,6,5,,2,1,6,,0
2008,NHL,NYR,26,11,,4,17,19,,5,,,,,10,2,,1,7,6,,1,6,5,,1,6.0,5.0,,1,3.0,6.0,,4,8,4,,1,3,2,,0
2008,NHL,OTT,22,12,,7,14,23,,4,,,,,4,5,,1,4,5,,3,5,7,,1,4.0,6.0,,2,6.0,5.0,,3,10,5,,0,3,2,,1
2008,NHL,PHI,24,13,,4,20,14,,7,,,,,4,3,,3,7,4,,2,9,3,,2,6.0,4.0,,2,7.0,3.0,,1,8,7,,0,3,3,,1
2008,NHL,PHO,23,15,,3,13,24,,4,,,,,4,4,,0,6,7,,2,8,4,,3,6.0,7.0,,0,3.0,9.0,,0,5,6,,2,4,2,,0
2008,NHL,PIT,25,13,,3,20,15,,6,,,,,5,4,,2,9,2,,1,5,8,,1,5.0,8.0,,1,7.0,4.0,,1,10,1,,2,4,1,,1
2008,NHL,SJS,32,5,,4,21,13,,7,,,,,9,2,,0,11,1,,1,8,1,,4,8.0,3.0,,0,6.0,3.0,,4,8,5,,2,3,3,,0
2008,NHL,STL,23,13,,5,18,18,,5,,,,,5,4,,0,5,6,,2,4,10,,1,6.0,4.0,,1,8.0,2.0,,4,9,4,,1,4,1,,1
2008,NHL,TBL,12,18,,11,12,22,,7,,,,,3,3,,3,3,7,,4,4,6,,3,7.0,7.0,,0,3.0,7.0,,2,4,6,,5,0,4,,1
2008,NHL,TOR,16,16,,9,18,19,,4,,,,,4,3,,3,4,6,,3,7,7,,0,4.0,7.0,,2,6.0,3.0,,4,6,6,,1,3,3,,0
2008,NHL,VAN,24,12,,5,21,15,,5,,,,,6,5,,0,8,3,,2,6,7,,1,2.0,5.0,,5,9.0,2.0,,0,11,3,,1,3,2,,1
2008,NHL,WAS,29,9,,3,21,15,,5,,,,,5,3,,1,8,5,,2,11,3,,0,7.0,4.0,,1,9.0,3.0,,1,6,5,,2,4,1,,1
2009,NHL,AND,25,11,,5,14,21,,6,,,,,4,6,,2,6,5,,2,6,6,,3,9.0,6.0,,0,5.0,2.0,,0,7,6,,1,2,1,,3
2009,NHL,ATL,19,16,,6,16,18,,7,,,,,5,4,,1,9,3,,2,4,10,,1,6.0,5.0,,4,2.0,2.0,,2,8,7,,2,1,3,,1
2009,NHL,BOS,18,17,,6,21,13,,7,,,,,6,5,,1,7,3,,4,7,4,,2,3.0,9.0,,2,4.0,1.0,,2,8,7,,1,4,1,,1
2009,NHL,BUF,25,10,,6,20,17,,4,,,,,8,2,,1,7,5,,1,9,4,,2,8.0,3.0,,3,1.0,4.0,,2,10,5,,1,2,4,,0
2009,NHL,CAL,20,17,,4,20,15,,6,,,,,7,4,,1,10,2,,2,6,6,,2,4.0,8.0,,3,3.0,3.0,,1,9,6,,0,1,3,,1
2009,NHL,CAR,21,17,,3,14,20,,7,,,,,2,7,,3,3,10,,2,5,6,,2,9.0,5.0,,0,5.0,2.0,,0,9,5,,2,2,2,,1
2009,NHL,CBS,20,12,,9,12,23,,6,,,,,6,5,,1,7,4,,3,2,9,,5,7.0,8.0,,0,3.0,2.0,,1,7,4,,3,0,3,,2
2009,NHL,CHI,29,8,,4,23,14,,4,,,,,8,4,,1,8,2,,2,11,4,,0,10.0,4.0,,1,4.0,1.0,,1,6,7,,2,5,0,,1
2009,NHL,COL,24,14,,3,19,16,,6,,,,,10,2,,2,5,6,,3,8,5,,1,7.0,5.0,,0,5.0,2.0,,0,6,8,,1,2,2,,2
2009,NHL,DAL,23,11,,7,14,20,,7,,,,,6,3,,5,6,5,,2,6,3,,4,6.0,9.0,,0,4.0,1.0,,1,6,8,,2,3,2,,0
2009,NHL,DET,25,10,,6,19,14,,8,,,,,5,4,,3,8,5,,1,7,5,,2,6.0,5.0,,4,2.0,2.0,,2,12,2,,1,4,1,,1
2009,NHL,EDM,18,19,,4,9,28,,4,,,,,7,6,,1,3,7,,3,6,8,,0,0.0,10.0,,2,3.0,5.0,,0,5,9,,1,3,2,,1
2009,NHL,FLO,16,16,,9,16,21,,4,,,,,4,7,,1,6,5,,3,6,6,,3,8.0,4.0,,2,0.0,5.0,,1,6,7,,2,2,3,,1
2009,NHL,LAK,22,13,,6,24,14,,3,,,,,8,4,,2,7,6,,0,8,5,,1,10.0,4.0,,0,4.0,1.0,,1,6,7,,2,3,0,,3
2009,NHL,MIN,25,12,,4,13,24,,4,,,,,5,9,,0,5,3,,3,10,6,,0,7.0,6.0,,1,3.0,3.0,,0,7,7,,2,1,2,,2
2009,NHL,MTL,20,16,,5,19,17,,5,,,,,7,7,,0,5,5,,2,9,7,,1,4.0,6.0,,3,4.0,3.0,,0,8,4,,2,2,1,,2
2009,NHL,NAS,24,14,,3,23,15,,3,,,,,6,6,,1,9,4,,0,9,4,,2,6.0,7.0,,0,3.0,2.0,,2,11,5,,1,3,1,,0
2009,NHL,NJD,27,10,,4,21,17,,3,,,,,8,4,,0,9,2,,1,11,4,,0,7.0,7.0,,1,2.0,4.0,,1,7,5,,3,4,1,,1
2009,NHL,NYI,23,14,,4,11,23,,7,,,,,4,4,,5,6,6,,2,6,8,,1,7.0,7.0,,0,2.0,4.0,,0,6,6,,2,3,2,,1
2009,NHL,NYR,18,17,,6,20,16,,5,,,,,8,5,,1,5,8,,0,6,4,,3,6.0,7.0,,3,3.0,3.0,,0,6,5,,3,4,1,,1
2009,NHL,OTT,26,11,,4,18,21,,2,,,,,6,4,,2,7,3,,2,8,9,,0,10.0,5.0,,0,5.0,2.0,,0,6,7,,1,2,2,,1
2009,NHL,PHI,24,14,,3,17,21,,3,,,,,6,4,,1,7,6,,0,6,8,,1,8.0,5.0,,1,5.0,2.0,,0,6,7,,3,3,3,,0
2009,NHL,PHO,29,10,,2,21,15,,5,,,,,9,4,,0,6,7,,1,10,2,,3,8.0,5.0,,1,4.0,3.0,,0,10,4,,1,3,0,,1
2009,NHL,PIT,25,12,,4,22,16,,3,,,,,11,3,,0,8,6,,0,7,5,,1,8.0,7.0,,0,2.0,1.0,,3,8,4,,3,3,2,,0
