playerID,award,year,lgID,note,pos
shuttst01,First Team All-Star,1976,NHL,,LW
shuttst01,Second Team All-Star,1977,NHL,,LW
shuttst01,Second Team All-Star,1979,NHL,,LW
sidorpe01,All-Rookie,1988,NHL,,G
siebeba01,First Team All-Star,1935,NHL,,D
siebeba01,First Team All-Star,1936,NHL,,D
siebeba01,First Team All-Star,1937,NHL,,D
siebeba01,Hart,1936,NHL,,
simmech01,First Team All-Star,1979,NHL,,LW
simmech01,First Team All-Star,1980,NHL,,LW
simmech01,Masterton,1985,NHL,,
sittlda01,Second Team All-Star,1977,NHL,,C
sjobela01,First Team All-Star,1977,WHA,,D
sjobela01,Murphy,1977,WHA,Best Defenceman,
skinnje01,All-Rookie,2010,NHL,,F
skinnje01,Calder,2010,NHL,,
sloanto01,Second Team All-Star,1955,NHL,,C
smithal02,First Team All-Star,1977,WHA,,G
smithal02,Hatskin,1977,WHA,Best Goaltender,
smithbi01,Conn Smythe,1982,NHL,,
smithbi01,First Team All-Star,1981,NHL,,G
smithbi01,Jennings,1982,NHL,shared,
smithbi01,Vezina,1981,NHL,,
smithbo01,Calder,1978,NHL,,
smithcl01,Lady Byng,1938,NHL,,
smithcl01,Lady Byng,1943,NHL,,
smithga01,Vezina,1971,NHL,shared,
smithge01,All-Rookie,1989,NHL,,D
smithho01,First Team All-Star,1935,NHL,,C
smithho01,Second Team All-Star,1931,NHL,,C
smithmi02,All-Rookie,2006,NHL,,G
smithno01,First Team All-Star,1936,NHL,,G
smithno01,Vezina,1936,NHL,,
smithsi01,First Team All-Star,1954,NHL,,LW
smithsi01,Lady Byng,1951,NHL,,
smithsi01,Lady Byng,1954,NHL,,
smithsi01,Second Team All-Star,1950,NHL,,LW
smithsi01,Second Team All-Star,1951,NHL,,LW
staaler01,Second Team All-Star,2005,NHL,,C
staaljo01,All-Rookie,2006,NHL,,F
stamkst01,Richard,2009,NHL,shared,
stamkst01,Richard,2011,NHL,,
stamkst01,Second Team All-Star,2010,NHL,,C
stamkst01,Second Team All-Star,2011,NHL,,C
stanlal01,Second Team All-Star,1959,NHL,,D
stanlal01,Second Team All-Star,1960,NHL,,D
stanlal01,Second Team All-Star,1965,NHL,,D
stanowa01,First Team All-Star,1940,NHL,,D
staplpa01,First Team All-Star,1973,WHA,,D
staplpa01,Murphy,1973,WHA,Best Defenceman,
staplpa01,Second Team All-Star,1965,NHL,,D
staplpa01,Second Team All-Star,1970,NHL,,D
staplpa01,Second Team All-Star,1971,NHL,,D
staplpa01,Second Team All-Star,1975,WHA,,D
staplpa01,Second Team All-Star,1976,WHA,,D
stastpa01,All-Rookie,2006,NHL,,F
stastpe01,Calder,1980,NHL,,
steveke01,First Team All-Star,1991,NHL,,LW
steveke01,Second Team All-Star,1990,NHL,,LW
steveke01,Second Team All-Star,1992,NHL,,LW
stevesc01,All-Rookie,1982,NHL,,D
stevesc01,Conn Smythe,1999,NHL,,
stevesc01,First Team All-Star,1987,NHL,,D
stevesc01,First Team All-Star,1993,NHL,,D
stevesc01,Plus-Minus,1993,NHL,,
stevesc01,Second Team All-Star,1991,NHL,,D
stevesc01,Second Team All-Star,1996,NHL,,D
stevesc01,Second Team All-Star,2000,NHL,,D
stewaga01,Calder,1942,NHL,,
stewaga01,First Team All-Star,1945,NHL,,LW
stewaga01,Second Team All-Star,1947,NHL,,LW
stewaja01,First Team All-Star,1942,NHL,,D
stewaja01,First Team All-Star,1947,NHL,,D
stewaja01,First Team All-Star,1948,NHL,,D
stewaja01,Second Team All-Star,1945,NHL,,D
stewaja01,Second Team All-Star,1946,NHL,,D
stewane01,Art Ross,1925,NHL,,
stewane01,Hart,1925,NHL,,
stewane01,Hart,1929,NHL,,
stlouma01,Art Ross,2003,NHL,,
stlouma01,First Team All-Star,2003,NHL,,RW
stlouma01,Hart,2003,NHL,,
stlouma01,Lady Byng,2009,NHL,,
stlouma01,Lady Byng,2010,NHL,,
stlouma01,Pearson,2003,NHL,,
stlouma01,Plus-Minus,2003,NHL,tie,
stlouma01,Second Team All-Star,2006,NHL,,RW
stlouma01,Second Team All-Star,2009,NHL,,RW
stlouma01,Second Team All-Star,2010,NHL,,RW
storrja01,All-Rookie,1997,NHL,,G
storrja01,All-Rookie,1998,NHL,,G
stuarbr01,All-Rookie,1999,NHL,,D
subbapk01,All-Rookie,2010,NHL,,D
sullist01,Masterton,2008,NHL,,
sundima01,Messier,2007,NHL,,
sundima01,Second Team All-Star,2001,NHL,,C
sundima01,Second Team All-Star,2003,NHL,,C
suterga01,All-Rookie,1985,NHL,,D
suterga01,Calder,1985,NHL,,
suterga01,Second Team All-Star,1987,NHL,,D
sykorpe01,All-Rookie,1995,NHL,,F
talboje01,First Team All-Star,1961,NHL,,D
tardima01,First Team All-Star,1975,WHA,,LW
tardima01,First Team All-Star,1976,WHA,,LW
tardima01,First Team All-Star,1977,WHA,,LW
tardima01,Howe,1975,WHA,MVP,
tardima01,Howe,1977,WHA,MVP,
tardima01,Hunter,1975,WHA,Scoring,
tardima01,Hunter,1977,WHA,Scoring,
tardima01,Second Team All-Star,1974,WHA,,LW
tavarjo01,All-Rookie,2009,NHL,,F
tayloda01,King Clancy,1990,NHL,,
tayloda01,Masterton,1990,NHL,,
tayloda01,Second Team All-Star,1980,NHL,,RW
theodjo01,Crozier,2001,NHL,,
theodjo01,Hart,2001,NHL,,
theodjo01,Masterton,2009,NHL,,
theodjo01,Second Team All-Star,2001,NHL,,G
theodjo01,Vezina,2001,NHL,,
therich01,All-Rookie,1994,NHL,,D
thomati01,Conn Smythe,2010,NHL,,
thomati01,Crozier,2008,NHL,,
thomati01,Crozier,2010,NHL,,
thomati01,First Team All-Star,2008,NHL,,G
thomati01,First Team All-Star,2010,NHL,,G
thomati01,Jennings,2008,NHL,shared,
thomati01,Vezina,2008,NHL,,
thomati01,Vezina,2010,NHL,,
thomppa01,First Team All-Star,1937,NHL,,LW
thomppa01,Second Team All-Star,1935,NHL,,LW
thompti01,First Team All-Star,1935,NHL,,G
thompti01,First Team All-Star,1937,NHL,,G
thompti01,Second Team All-Star,1930,NHL,,G
thompti01,Second Team All-Star,1934,NHL,,G
thompti01,Vezina,1929,NHL,,
thompti01,Vezina,1932,NHL,,
thompti01,Vezina,1935,NHL,,
thompti01,Vezina,1937,NHL,,
thomsbi02,Second Team All-Star,1935,NHL,,C
thomsji01,Second Team All-Star,1950,NHL,,D
thomsji01,Second Team All-Star,1951,NHL,,D
thornjo01,Art Ross,2005,NHL,,
thornjo01,First Team All-Star,2005,NHL,,C
thornjo01,Hart,2005,NHL,,
thornjo01,Second Team All-Star,2002,NHL,,C
thornjo01,Second Team All-Star,2007,NHL,,C
tkachke01,Second Team All-Star,1994,NHL,,LW
tkachke01,Second Team All-Star,1997,NHL,,LW
toddke01,All-Rookie,1991,NHL,,C
toewsjo01,All-Rookie,2007,NHL,,F
toewsjo01,Conn Smythe,2009,NHL,,
toneljo01,Second Team All-Star,1981,NHL,,LW
toneljo01,Second Team All-Star,1984,NHL,,LW
trembjc01,First Team All-Star,1970,NHL,,D
trembjc01,First Team All-Star,1972,WHA,,D
trembjc01,First Team All-Star,1974,WHA,,D
trembjc01,First Team All-Star,1975,WHA,,D
trembjc01,Murphy,1972,WHA,Best Defenceman,
trembjc01,Murphy,1974,WHA,Best Defenceman,
trembjc01,Second Team All-Star,1967,NHL,,D
trembjc01,Second Team All-Star,1973,WHA,,D
trottbr01,Art Ross,1978,NHL,,
trottbr01,Calder,1975,NHL,,
trottbr01,Conn Smythe,1979,NHL,,
trottbr01,First Team All-Star,1977,NHL,,C
trottbr01,First Team All-Star,1978,NHL,,C
trottbr01,Hart,1978,NHL,,
trottbr01,King Clancy,1988,NHL,,
trottbr01,Second Team All-Star,1981,NHL,,C
trottbr01,Second Team All-Star,1983,NHL,,C
turcoma01,Crozier,2000,NHL,,
turcoma01,Crozier,2002,NHL,,
turcoma01,Second Team All-Star,2002,NHL,,G
turekro01,Jennings,1998,NHL,shared,
turekro01,Jennings,1999,NHL,,
turekro01,Second Team All-Star,1999,NHL,,G
turgepi01,Lady Byng,1992,NHL,,
turgesy01,All-Rookie,1983,NHL,,LW
ullmano01,First Team All-Star,1964,NHL,,C
ullmano01,Second Team All-Star,1966,NHL,,C
vachoro01,Second Team All-Star,1974,NHL,,G
vachoro01,Second Team All-Star,1976,NHL,,G
vachoro01,Vezina,1967,NHL,shared,
vailer01,Calder,1974,NHL,,
vanbijo01,First Team All-Star,1985,NHL,,G
vanbijo01,Second Team All-Star,1993,NHL,,G
vanbijo01,Vezina,1985,NHL,,
vanekth01,Plus-Minus,2006,NHL,,
vanekth01,Second Team All-Star,2006,NHL,,LW
vaskomo01,Second Team All-Star,1962,NHL,,D
vaskomo01,Second Team All-Star,1963,NHL,,D
vernomi01,Conn Smythe,1996,NHL,,
vernomi01,Jennings,1995,NHL,shared,
vernomi01,Second Team All-Star,1988,NHL,,G
verstkr01,All-Rookie,2008,NHL,,F
vickest01,Calder,1972,NHL,,
vickest01,Second Team All-Star,1974,NHL,,LW
villegi01,Vezina,1970,NHL,shared,
visnolu01,All-Rookie,2000,NHL,,D
visnolu01,Second Team All-Star,2010,NHL,,D
vlasima01,All-Rookie,2006,NHL,,D
volekda01,All-Rookie,1988,NHL,,LW
vossca01,Calder,1932,NHL,,
wakeler01,Second Team All-Star,1977,WHA,,G
waltomi01,Hunter,1973,WHA,Scoring,
waltomi01,Second Team All-Star,1973,WHA,,RW
wamslri01,Jennings,1981,NHL,shared,
wardca01,Conn Smythe,2005,NHL,,
wardro01,Second Team All-Star,1972,WHA,,C
warwigr01,Calder,1941,NHL,,
watsoph01,Second Team All-Star,1941,NHL,,C
webersh01,First Team All-Star,2010,NHL,,D
webersh01,First Team All-Star,2011,NHL,,D
webstto01,Second Team All-Star,1972,WHA,,RW
weighdo01,King Clancy,2010,NHL,,
weilaco01,Art Ross,1929,NHL,,
weilaco01,Second Team All-Star,1934,NHL,,C
weinrer01,All-Rookie,1990,NHL,,D
wentwcy01,Second Team All-Star,1934,NHL,,D
weslegl01,All-Rookie,1987,NHL,,D
westfed01,Masterton,1976,NHL,,
wharrke01,First Team All-Star,1963,NHL,,RW
wharrke01,First Team All-Star,1966,NHL,,RW
wharrke01,Lady Byng,1963,NHL,,
whitebi01,Second Team All-Star,1971,NHL,,D
whitebi01,Second Team All-Star,1972,NHL,,D
whitebi01,Second Team All-Star,1973,NHL,,D
whiteco01,All-Rookie,2000,NHL,,D
whitnra01,Second Team All-Star,2011,NHL,,LW
willish01,All-Rookie,2000,NHL,,F
wilsodo01,First Team All-Star,1981,NHL,,D
wilsodo01,Norris,1981,NHL,,
wilsodo01,Second Team All-Star,1984,NHL,,D
wilsodo01,Second Team All-Star,1989,NHL,,D
worslgu01,Calder,1952,NHL,,
worslgu01,First Team All-Star,1967,NHL,,G
worslgu01,Second Team All-Star,1965,NHL,,G
worslgu01,Vezina,1965,NHL,shared,
worslgu01,Vezina,1967,NHL,shared,
wortero01,Hart,1928,NHL,,
wortero01,Second Team All-Star,1931,NHL,,G
wortero01,Second Team All-Star,1933,NHL,,G
wortero01,Vezina,1930,NHL,,
yashial01,Second Team All-Star,1998,NHL,,C
yorkmi01,All-Rookie,1999,NHL,,F
youngwa01,All-Rookie,1984,NHL,,LW
ysebapa01,Plus-Minus,1991,NHL,,
yzermst01,All-Rookie,1983,NHL,,C
yzermst01,Conn Smythe,1997,NHL,,
yzermst01,First Team All-Star,1999,NHL,,C
yzermst01,Masterton,2002,NHL,,
yzermst01,Pearson,1988,NHL,,
yzermst01,Selke,1999,NHL,,
zalapza01,All-Rookie,1988,NHL,,D
zettehe01,All-Rookie,2002,NHL,,F
zettehe01,Conn Smythe,2007,NHL,,
zettehe01,Second Team All-Star,2007,NHL,,LW
zhamnal01,Second Team All-Star,1994,NHL,,C
zubovse01,Second Team All-Star,2005,NHL,,D
