coachID,year,tmID,lgID,stint,notes,g,w,l,t,postg,postw,postl,postt
payneda01c,2010,STL,NHL,1,,82.0,38.0,33.0,11.0,,,,
payneda01c,2011,STL,NHL,1,,13.0,6.0,7.0,0.0,,,,
perroje01c,1985,MTL,NHL,1,,80.0,40.0,33.0,7.0,20,15,5,0
perroje01c,1986,MTL,NHL,1,,80.0,41.0,29.0,10.0,17,10,7,0
perroje01c,1987,MTL,NHL,1,,80.0,45.0,22.0,13.0,11,5,6,0
perroje01c,1988,QUE,NHL,2,,47.0,16.0,26.0,5.0,,,,
perrydo01c,1981,LAK,NHL,2,,38.0,11.0,17.0,10.0,10,4,6,0
perrydo01c,1982,LAK,NHL,1,,80.0,27.0,41.0,12.0,,,,
perrydo01c,1983,LAK,NHL,1,,50.0,14.0,27.0,9.0,,,,
pikeal01c,1959,NYR,NHL,3,,53.0,14.0,28.0,11.0,,,,
pikeal01c,1960,NYR,NHL,1,,70.0,22.0,38.0,10.0,,,,
pilouru01c,1957,CHI,NHL,2,,37.0,14.0,22.0,1.0,,,,
pilouru01c,1958,CHI,NHL,1,,70.0,28.0,29.0,13.0,6,2,4,0
pilouru01c,1959,CHI,NHL,1,,70.0,28.0,29.0,13.0,4,0,4,0
pilouru01c,1960,CHI,NHL,1,,70.0,29.0,24.0,17.0,12,8,4,0
pilouru01c,1961,CHI,NHL,1,,70.0,31.0,26.0,13.0,12,6,6,0
pilouru01c,1962,CHI,NHL,1,,70.0,32.0,21.0,17.0,6,2,4,0
pilouru01c,1974,WIJ,WHA,1,,37.0,18.0,17.0,2.0,,,,
pilouru01c,1974,WIJ,WHA,3,,28.0,16.0,9.0,3.0,,,,
pindebo01c,1921,SMJ,WCHL,1,,24.0,5.0,19.0,0.0,,,,
plageba01c,1977,STL,NHL,2,,26.0,9.0,11.0,6.0,,,,
plageba01c,1978,STL,NHL,1,,80.0,18.0,50.0,12.0,,,,
plageba01c,1979,STL,NHL,1,,24.0,7.0,14.0,3.0,,,,
plageba01c,1982,STL,NHL,2,,48.0,15.0,21.0,12.0,4,1,3,0
plagebo01c,1992,STL,NHL,1,,11.0,4.0,6.0,1.0,,,,
plantja01c,1973,QUN,WHA,1,,78.0,38.0,36.0,4.0,,,,
playfji01c,2006,CAL,NHL,1,,82.0,43.0,29.0,10.0,6,2,4,0
pleaula01c,1980,HAR,NHL,2,,20.0,6.0,12.0,2.0,,,,
pleaula01c,1981,HAR,NHL,1,,80.0,21.0,41.0,18.0,,,,
pleaula01c,1982,HAR,NHL,2,,18.0,4.0,13.0,1.0,,,,
pleaula01c,1987,HAR,NHL,2,,26.0,13.0,13.0,0.0,6,2,4,0
pleaula01c,1988,HAR,NHL,1,,80.0,37.0,38.0,5.0,4,0,4,0
polanni01c,1982,DET,NHL,1,,80.0,21.0,44.0,15.0,,,,
polanni01c,1983,DET,NHL,1,,80.0,31.0,42.0,7.0,4,1,3,0
polanni01c,1984,DET,NHL,1,,80.0,27.0,41.0,12.0,3,0,3,0
popeila01c,1973,NYR,NHL,1,,41.0,18.0,14.0,9.0,,,,
powered01c,1924,TRS,NHL,1,,30.0,19.0,11.0,0.0,2,0,2,0
powered01c,1925,TRS,NHL,1,,36.0,12.0,21.0,3.0,,,,
primejo01c,1950,TOR,NHL,1,,70.0,41.0,16.0,13.0,11,8,2,1
primejo01c,1951,TOR,NHL,1,,70.0,29.0,25.0,16.0,4,0,4,0
primejo01c,1952,TOR,NHL,1,,70.0,27.0,30.0,13.0,,,,
pronoma01c,1972,CHC,WHA,1,,78.0,26.0,50.0,2.0,,,,
pronoma01c,1977,BUF,NHL,1,,80.0,44.0,19.0,17.0,8,3,5,0
pronoma01c,1978,BUF,NHL,1,,24.0,8.0,10.0,6.0,,,,
pulfobo01c,1972,LAK,NHL,1,,78.0,31.0,36.0,11.0,,,,
pulfobo01c,1973,LAK,NHL,1,,78.0,33.0,33.0,12.0,5,1,4,0
pulfobo01c,1974,LAK,NHL,1,,80.0,42.0,17.0,21.0,3,1,2,0
pulfobo01c,1975,LAK,NHL,1,,80.0,38.0,33.0,9.0,9,5,4,0
pulfobo01c,1976,LAK,NHL,1,,80.0,34.0,31.0,15.0,9,4,5,0
pulfobo01c,1977,CHI,NHL,1,,80.0,32.0,29.0,19.0,4,0,4,0
pulfobo01c,1978,CHI,NHL,1,,80.0,29.0,36.0,15.0,4,0,4,0
pulfobo01c,1981,CHI,NHL,2,,28.0,12.0,14.0,2.0,15,8,7,0
pulfobo01c,1984,CHI,NHL,2,,27.0,16.0,7.0,4.0,15,9,6,0
pulfobo01c,1985,CHI,NHL,1,,80.0,39.0,33.0,8.0,3,0,3,0
pulfobo01c,1986,CHI,NHL,1,,80.0,29.0,37.0,14.0,4,0,4,0
pulfobo01c,1999,CHI,NHL,2,,58.0,28.0,24.0,6.0,,,,
quennjo01c,1996,STL,NHL,3,,40.0,18.0,15.0,7.0,6,2,4,0
quennjo01c,1997,STL,NHL,1,,82.0,45.0,29.0,8.0,10,6,4,0
quennjo01c,1998,STL,NHL,1,,82.0,37.0,32.0,13.0,13,6,7,0
quennjo01c,1999,STL,NHL,1,,82.0,51.0,20.0,11.0,7,3,4,0
quennjo01c,2000,STL,NHL,1,,82.0,43.0,27.0,12.0,15,9,6,0
quennjo01c,2001,STL,NHL,1,,82.0,43.0,31.0,8.0,10,5,5,0
quennjo01c,2002,STL,NHL,1,,82.0,41.0,30.0,11.0,7,3,4,0
quennjo01c,2003,STL,NHL,1,,61.0,29.0,25.0,7.0,,,,
quennjo01c,2005,COL,NHL,1,,82.0,43.0,30.0,9.0,9,4,5,0
quennjo01c,2006,COL,NHL,1,,82.0,44.0,31.0,7.0,,,,
quennjo01c,2007,COL,NHL,1,,82.0,44.0,31.0,7.0,10,4,6,0
quennjo01c,2008,CHI,NHL,2,,78.0,45.0,22.0,11.0,17,9,8,0
quennjo01c,2009,CHI,NHL,1,,82.0,52.0,22.0,8.0,22,16,6,0
quennjo01c,2010,CHI,NHL,1,,82.0,44.0,29.0,9.0,7,3,4,0
quennjo01c,2011,CHI,NHL,1,,82.0,45.0,26.0,11.0,6,2,4,0
querrch01c,1922,TRS,NHL,2,,19.0,11.0,7.0,1.0,,,,
querrch01c,1923,TRS,NHL,1,,24.0,10.0,14.0,0.0,,,,
querrch01c,1926,TRS,NHL,2,,29.0,8.0,17.0,4.0,,,,
quinnmi01c,1912,QU1,NHA,1,,20.0,16.0,4.0,0.0,,,,
quinnmi01c,1913,QU1,NHA,1,,20.0,12.0,8.0,0.0,,,,
quinnmi01c,1914,QU1,NHA,1,,20.0,11.0,9.0,0.0,,,,
quinnmi01c,1915,QU1,NHA,1,,24.0,10.0,12.0,2.0,,,,
quinnmi01c,1916,QU1,NHA,1,,20.0,10.0,10.0,0.0,,,,
quinnmi01c,1919,QUB,NHL,1,,24.0,4.0,20.0,0.0,,,,
quinnpa01c,1978,PHI,NHL,2,,30.0,18.0,8.0,4.0,8,3,5,0
quinnpa01c,1979,PHI,NHL,1,,80.0,48.0,12.0,20.0,19,13,6,0
quinnpa01c,1980,PHI,NHL,1,,80.0,41.0,24.0,15.0,12,6,6,0
quinnpa01c,1981,PHI,NHL,1,,72.0,34.0,29.0,9.0,,,,
quinnpa01c,1984,LAK,NHL,1,,80.0,34.0,32.0,14.0,3,0,3,0
quinnpa01c,1985,LAK,NHL,1,,80.0,23.0,49.0,8.0,,,,
quinnpa01c,1986,LAK,NHL,1,,42.0,18.0,20.0,4.0,,,,
quinnpa01c,1990,VAN,NHL,2,,26.0,9.0,13.0,4.0,6,2,4,0
quinnpa01c,1991,VAN,NHL,1,,80.0,42.0,26.0,12.0,13,6,7,0
quinnpa01c,1992,VAN,NHL,1,,84.0,46.0,29.0,9.0,12,6,6,0
quinnpa01c,1993,VAN,NHL,1,,84.0,41.0,40.0,3.0,24,15,9,0
quinnpa01c,1995,VAN,NHL,2,,6.0,3.0,3.0,0.0,6,2,4,0
quinnpa01c,1998,TOR,NHL,1,,82.0,45.0,30.0,7.0,17,9,8,0
quinnpa01c,1999,TOR,NHL,1,,82.0,45.0,30.0,7.0,12,6,6,0
quinnpa01c,2000,TOR,NHL,1,,82.0,37.0,34.0,11.0,11,7,4,0
quinnpa01c,2001,TOR,NHL,1,,82.0,43.0,29.0,10.0,20,10,10,0
quinnpa01c,2002,TOR,NHL,1,,82.0,44.0,31.0,7.0,7,3,4,0
quinnpa01c,2003,TOR,NHL,1,,82.0,45.0,27.0,10.0,13,6,7,0
quinnpa01c,2005,TOR,NHL,1,,82.0,41.0,33.0,8.0,,,,
quinnpa01c,2009,EDM,NHL,1,,82.0,27.0,47.0,8.0,,,,
raedeca01c,2002,SJS,NHL,2,,1.0,1.0,0.0,0.0,,,,
rafteje01c,1977,CIN,WHA,2,interim,5.0,2.0,3.0,0.0,,,,
ramsacr01c,1986,BUF,NHL,2,,21.0,4.0,15.0,2.0,,,,
ramsacr01c,2000,PHI,NHL,1,,28.0,12.0,12.0,4.0,,,,
ramsacr01c,2010,ATL,NHL,1,,82.0,34.0,36.0,12.0,,,,
randake01c,1923,HAM,NHL,2,,14.0,6.0,8.0,0.0,,,,
reaybi01c,1957,TOR,NHL,1,,70.0,21.0,38.0,11.0,,,,
reaybi01c,1958,TOR,NHL,1,,20.0,5.0,12.0,3.0,,,,
reaybi01c,1963,CHI,NHL,1,,70.0,36.0,22.0,12.0,7,3,4,0
reaybi01c,1964,CHI,NHL,1,,70.0,34.0,28.0,8.0,14,7,7,0
reaybi01c,1965,CHI,NHL,1,,70.0,37.0,25.0,8.0,6,2,4,0
reaybi01c,1966,CHI,NHL,1,,70.0,41.0,17.0,12.0,6,2,4,0
reaybi01c,1967,CHI,NHL,1,,74.0,32.0,26.0,16.0,11,5,6,0
reaybi01c,1968,CHI,NHL,1,,76.0,34.0,33.0,9.0,,,,
reaybi01c,1969,CHI,NHL,1,,76.0,45.0,22.0,9.0,8,4,4,0
reaybi01c,1970,CHI,NHL,1,,78.0,49.0,20.0,9.0,18,11,7,0
reaybi01c,1971,CHI,NHL,1,,78.0,46.0,17.0,15.0,8,4,4,0
reaybi01c,1972,CHI,NHL,1,,78.0,42.0,27.0,9.0,16,10,6,0
reaybi01c,1973,CHI,NHL,1,,78.0,41.0,14.0,23.0,11,6,5,0
reaybi01c,1974,CHI,NHL,1,,80.0,37.0,35.0,8.0,8,3,5,0
reaybi01c,1975,CHI,NHL,1,,80.0,32.0,30.0,18.0,4,0,4,0
reaybi01c,1976,CHI,NHL,1,,34.0,10.0,19.0,5.0,,,,
reganla01c,1970,LAK,NHL,1,,78.0,25.0,40.0,13.0,,,,
reganla01c,1971,LAK,NHL,1,,10.0,2.0,7.0,1.0,,,,
renneto01c,1996,VAN,NHL,1,,82.0,35.0,40.0,7.0,,,,
renneto01c,1997,VAN,NHL,1,,19.0,4.0,13.0,2.0,,,,
renneto01c,2003,NYR,NHL,2,,20.0,5.0,15.0,0.0,,,,
renneto01c,2005,NYR,NHL,1,,82.0,44.0,26.0,12.0,4,0,4,0
renneto01c,2006,NYR,NHL,1,,82.0,42.0,30.0,10.0,10,6,4,0
renneto01c,2007,NYR,NHL,1,,82.0,42.0,27.0,13.0,10,5,5,0
renneto01c,2008,NYR,NHL,1,,61.0,31.0,23.0,7.0,,,,
renneto01c,2010,EDM,NHL,1,,82.0,25.0,45.0,12.0,,,,
renneto01c,2011,EDM,NHL,1,,82.0,32.0,40.0,10.0,,,,
richama01c,1972,QUN,WHA,1,,2.0,1.0,1.0,0.0,,,,
richato01c,2009,MIN,NHL,1,,82.0,38.0,36.0,8.0,,,,
richato01c,2010,MIN,NHL,1,,82.0,39.0,35.0,8.0,,,,
richato01c,2011,CBS,NHL,2,,41.0,18.0,21.0,2.0,,,,
ridpabr01c,1912,TBS,NHA,1,,20.0,9.0,11.0,0.0,,,,
risebdo01c,1990,CAL,NHL,1,,80.0,46.0,26.0,8.0,7,3,4,0
risebdo01c,1991,CAL,NHL,1,,64.0,25.0,30.0,9.0,,,,
roberji01c,1981,BUF,NHL,2,,45.0,21.0,16.0,8.0,,,,
roberji01c,1991,HAR,NHL,1,,80.0,26.0,41.0,13.0,7,3,4,0
roberji01c,1996,STL,NHL,2,,9.0,3.0,3.0,3.0,,,,
robinla01c,1995,LAK,NHL,1,,82.0,24.0,40.0,18.0,,,,
robinla01c,1996,LAK,NHL,1,,82.0,28.0,43.0,11.0,,,,
robinla01c,1997,LAK,NHL,1,,82.0,38.0,33.0,11.0,4,0,4,0
robinla01c,1998,LAK,NHL,1,,82.0,32.0,45.0,5.0,,,,
robinla01c,1999,NJD,NHL,2,,8.0,4.0,4.0,0.0,23,16,7,0
robinla01c,2000,NJD,NHL,1,,82.0,48.0,22.0,12.0,25,15,10,0
robinla01c,2001,NJD,NHL,1,,51.0,21.0,23.0,7.0,,,,
robinla01c,2005,NJD,NHL,1,,32.0,14.0,13.0,5.0,,,,
roddemi01c,1926,TRS,NHL,1,,2.0,0.0,2.0,0.0,,,,
rollial01c,1976,PHR,WHA,1,,80.0,28.0,48.0,4.0,,,,
romeral01c,1926,TRS,NHL,3,,13.0,7.0,5.0,1.0,,,,
rossar01c,1913,MOW,NHA,2,,5.0,3.0,2.0,0.0,,,,
rossar01c,1917,MTW,NHL,1,,6.0,1.0,5.0,0.0,,,,
rossar01c,1922,HAM,NHL,1,,24.0,6.0,18.0,0.0,,,,
rossar01c,1924,BOS,NHL,1,,30.0,6.0,24.0,0.0,,,,
rossar01c,1925,BOS,NHL,1,,36.0,17.0,15.0,4.0,,,,
rossar01c,1926,BOS,NHL,1,,44.0,21.0,20.0,3.0,8,2,2,4
rossar01c,1927,BOS,NHL,1,,44.0,20.0,13.0,11.0,2,0,1,1
rossar01c,1929,BOS,NHL,1,,44.0,38.0,5.0,1.0,6,3,3,0
rossar01c,1930,BOS,NHL,1,,44.0,28.0,10.0,6.0,5,2,3,0
rossar01c,1931,BOS,NHL,1,,48.0,15.0,21.0,12.0,,,,
rossar01c,1932,BOS,NHL,1,,48.0,25.0,15.0,8.0,5,2,3,0
rossar01c,1933,BOS,NHL,1,,48.0,18.0,25.0,5.0,,,,
rossar01c,1936,BOS,NHL,1,,48.0,23.0,18.0,7.0,3,1,2,0
rossar01c,1937,BOS,NHL,1,,48.0,30.0,11.0,7.0,3,0,3,0
rossar01c,1938,BOS,NHL,1,,48.0,36.0,10.0,2.0,12,8,4,0
rossar01c,1941,BOS,NHL,1,,48.0,25.0,17.0,6.0,5,2,3,0
rossar01c,1942,BOS,NHL,1,,50.0,24.0,17.0,9.0,9,4,5,0
rossar01c,1943,BOS,NHL,1,,50.0,19.0,26.0,5.0,,,,
rossar01c,1944,BOS,NHL,1,,50.0,16.0,30.0,4.0,7,3,4,0
ruelcl01c,1968,MTL,NHL,1,,76.0,46.0,19.0,11.0,14,12,2,0
ruelcl01c,1969,MTL,NHL,1,,76.0,38.0,22.0,16.0,,,,
ruelcl01c,1970,MTL,NHL,1,,23.0,11.0,8.0,4.0,,,,
ruelcl01c,1979,MTL,NHL,2,,50.0,32.0,11.0,7.0,10,6,4,0
ruelcl01c,1980,MTL,NHL,1,,80.0,45.0,22.0,13.0,3,0,3,0
ruffli01c,1997,BUF,NHL,1,,82.0,36.0,29.0,17.0,15,10,5,0
ruffli01c,1998,BUF,NHL,1,,82.0,37.0,28.0,17.0,21,14,7,0
ruffli01c,1999,BUF,NHL,1,,82.0,35.0,36.0,11.0,5,1,4,0
ruffli01c,2000,BUF,NHL,1,,82.0,46.0,31.0,5.0,13,7,6,0
ruffli01c,2001,BUF,NHL,1,,82.0,35.0,36.0,11.0,,,,
ruffli01c,2002,BUF,NHL,1,,82.0,27.0,45.0,10.0,,,,
ruffli01c,2003,BUF,NHL,1,,82.0,37.0,38.0,7.0,,,,
ruffli01c,2005,BUF,NHL,1,,82.0,52.0,24.0,6.0,18,11,7,0
ruffli01c,2006,BUF,NHL,1,,82.0,53.0,22.0,7.0,16,9,7,0
ruffli01c,2007,BUF,NHL,1,,82.0,39.0,31.0,12.0,,,,
ruffli01c,2008,BUF,NHL,1,,82.0,41.0,32.0,9.0,,,,
ruffli01c,2009,BUF,NHL,1,,82.0,45.0,27.0,10.0,6,2,4,0
ruffli01c,2010,BUF,NHL,1,,82.0,43.0,29.0,10.0,7,3,4,0
ruffli01c,2011,BUF,NHL,1,,82.0,39.0,32.0,11.0,,,,
ryanro01c,1973,NEW,WHA,1,,78.0,43.0,31.0,4.0,7,3,4,0
ryanro01c,1974,NEW,WHA,1,,73.0,40.0,28.0,5.0,,,,
saccojo01c,2009,COL,NHL,1,,82.0,43.0,30.0,9.0,6,2,4,0
saccojo01c,2010,COL,NHL,1,,82.0,30.0,44.0,8.0,,,,
saccojo01c,2011,COL,NHL,1,,82.0,41.0,35.0,6.0,,,,
sathegl01c,1976,EDO,WHA,2,,18.0,9.0,7.0,2.0,5,1,4,0
sathegl01c,1977,EDO,WHA,1,,80.0,38.0,39.0,3.0,5,1,4,0
sathegl01c,1978,EDO,WHA,1,,80.0,48.0,30.0,2.0,13,6,7,0
sathegl01c,1979,EDM,NHL,1,,80.0,28.0,39.0,13.0,3,0,3,0
sathegl01c,1980,EDM,NHL,2,,62.0,25.0,26.0,11.0,9,5,4,0
sathegl01c,1981,EDM,NHL,1,,80.0,48.0,17.0,15.0,5,2,3,0
sathegl01c,1982,EDM,NHL,1,,80.0,47.0,21.0,12.0,16,11,5,0
sathegl01c,1983,EDM,NHL,1,,80.0,57.0,18.0,5.0,19,15,4,0
sathegl01c,1984,EDM,NHL,1,,80.0,49.0,20.0,11.0,18,15,3,0
sathegl01c,1985,EDM,NHL,1,,80.0,56.0,17.0,7.0,10,6,4,0
sathegl01c,1986,EDM,NHL,1,,80.0,50.0,24.0,6.0,21,16,5,0
sathegl01c,1987,EDM,NHL,1,,80.0,44.0,25.0,11.0,19,16,2,1
sathegl01c,1988,EDM,NHL,1,,80.0,38.0,34.0,8.0,7,3,4,0
sathegl01c,1993,EDM,NHL,2,,60.0,22.0,27.0,11.0,,,,
sathegl01c,2002,NYR,NHL,2,,28.0,11.0,13.0,4.0,,,,
sathegl01c,2003,NYR,NHL,1,,62.0,22.0,33.0,7.0,,,,
satorte01c,1985,NYR,NHL,1,,80.0,36.0,38.0,6.0,16,8,8,0
satorte01c,1986,BUF,NHL,3,,47.0,21.0,22.0,4.0,,,,
satorte01c,1986,NYR,NHL,1,,19.0,5.0,10.0,4.0,,,,
satorte01c,1987,BUF,NHL,1,,80.0,37.0,32.0,11.0,6,2,4,0
satorte01c,1988,BUF,NHL,1,,80.0,38.0,35.0,7.0,5,1,4,0
savaged01c,1915,PO1,PCHA,1,,18.0,13.0,5.0,0.0,5,2,3,0
savaged01c,1916,PO1,PCHA,1,,24.0,9.0,15.0,0.0,,,,
savaged01c,1917,PO1,PCHA,1,,18.0,7.0,11.0,0.0,,,,
savaran01c,1987,QUE,NHL,1,,24.0,10.0,13.0,1.0,,,,
savarde01c,2006,CHI,NHL,2,,61.0,24.0,30.0,7.0,,,,
savarde01c,2007,CHI,NHL,1,,82.0,40.0,34.0,8.0,,,,
savarde01c,2008,CHI,NHL,1,,4.0,1.0,2.0,1.0,,,,
schinke01c,1972,PIT,NHL,2,,36.0,15.0,18.0,3.0,,,,
schinke01c,1973,PIT,NHL,1,,50.0,14.0,31.0,5.0,,,,
schinke01c,1975,PIT,NHL,2,,37.0,20.0,10.0,7.0,3,1,2,0
schinke01c,1976,PIT,NHL,1,,80.0,34.0,33.0,13.0,3,1,2,0
schmimi01c,1954,BOS,NHL,2,,40.0,13.0,12.0,15.0,5,1,4,0
schmimi01c,1955,BOS,NHL,1,,70.0,23.0,34.0,13.0,,,,
schmimi01c,1956,BOS,NHL,1,,70.0,34.0,24.0,12.0,10,5,5,0
schmimi01c,1957,BOS,NHL,1,,70.0,27.0,28.0,15.0,12,6,6,0
schmimi01c,1958,BOS,NHL,1,,70.0,32.0,29.0,9.0,7,3,4,0
schmimi01c,1959,BOS,NHL,1,,70.0,28.0,34.0,8.0,,,,
schmimi01c,1960,BOS,NHL,1,,70.0,15.0,42.0,13.0,,,,
schmimi01c,1962,BOS,NHL,2,,56.0,13.0,31.0,12.0,,,,
schmimi01c,1963,BOS,NHL,1,,70.0,18.0,40.0,12.0,,,,
schmimi01c,1964,BOS,NHL,1,,70.0,21.0,43.0,6.0,,,,
schmimi01c,1965,BOS,NHL,1,,70.0,21.0,43.0,6.0,,,,
schmimi01c,1974,WAS,NHL,3,,8.0,2.0,6.0,0.0,,,,
schmimi01c,1975,WAS,NHL,1,,36.0,3.0,28.0,5.0,,,,
schoeji01c,1985,BUF,NHL,1,,43.0,19.0,19.0,5.0,,,,
schoeji01c,1987,NJD,NHL,2,,30.0,17.0,12.0,1.0,20,11,9,0
schoeji01c,1988,NJD,NHL,1,,80.0,27.0,41.0,12.0,,,,
schoeji01c,1989,NJD,NHL,1,,14.0,6.0,6.0,2.0,,,,
schoeji01c,1993,WAS,NHL,2,,37.0,19.0,12.0,6.0,11,5,6,0
schoeji01c,1994,WAS,NHL,1,,48.0,22.0,18.0,8.0,7,3,4,0
schoeji01c,1995,WAS,NHL,1,,82.0,39.0,32.0,11.0,6,2,4,0
schoeji01c,1996,WAS,NHL,1,,82.0,33.0,40.0,9.0,,,,
schoeji01c,1997,PHO,NHL,1,,82.0,35.0,35.0,12.0,6,2,4,0
schoeji01c,1998,PHO,NHL,1,,82.0,39.0,31.0,12.0,7,3,4,0
shaugto01c,1929,CHI,NHL,1,,21.0,10.0,8.0,3.0,,,,
shawbr01c,2005,NYI,NHL,2,,40.0,18.0,18.0,4.0,,,,
shawbr02c,1973,EDO,WHA,1,,78.0,38.0,37.0,3.0,5,1,4,0
shawbr02c,1974,EDO,WHA,1,,59.0,30.0,26.0,3.0,,,,
sherofr01c,1971,PHI,NHL,1,,78.0,26.0,38.0,14.0,,,,
sherofr01c,1972,PHI,NHL,1,,78.0,37.0,30.0,11.0,11,5,6,0
sherofr01c,1973,PHI,NHL,1,,78.0,50.0,16.0,12.0,17,12,5,0
sherofr01c,1974,PHI,NHL,1,,80.0,51.0,18.0,11.0,17,12,5,0
sherofr01c,1975,PHI,NHL,1,,80.0,51.0,13.0,16.0,16,8,8,0
sherofr01c,1976,PHI,NHL,1,,80.0,48.0,16.0,16.0,10,4,6,0
sherofr01c,1977,PHI,NHL,1,,80.0,45.0,20.0,15.0,12,7,5,0
sherofr01c,1978,NYR,NHL,1,,80.0,40.0,29.0,11.0,18,11,7,0
sherofr01c,1979,NYR,NHL,1,,80.0,38.0,32.0,10.0,9,4,5,0
sherofr01c,1980,NYR,NHL,1,,20.0,4.0,13.0,3.0,,,,
simpsjo01c,1932,NYA,NHL,1,,48.0,15.0,22.0,11.0,,,,
simpsjo01c,1933,NYA,NHL,1,,48.0,15.0,23.0,10.0,,,,
simpsjo01c,1934,NYA,NHL,1,,48.0,12.0,27.0,9.0,,,,
simpste01c,1986,NYI,NHL,1,,80.0,35.0,33.0,12.0,14,7,7,0
simpste01c,1987,NYI,NHL,1,,80.0,39.0,31.0,10.0,6,2,4,0
simpste01c,1988,NYI,NHL,1,,27.0,7.0,18.0,2.0,,,,
simpste01c,1993,PHI,NHL,1,,84.0,35.0,39.0,10.0,,,,
simpste01c,1994,WIN,NHL,2,,15.0,7.0,7.0,1.0,,,,
simpste01c,1995,WIN,NHL,1,,82.0,36.0,40.0,6.0,6,2,4,0
simsal01c,1996,SJS,NHL,1,,82.0,27.0,47.0,8.0,,,,
sindeha01c,1966,BOS,NHL,1,,70.0,17.0,43.0,10.0,,,,
sindeha01c,1967,BOS,NHL,1,,74.0,37.0,27.0,10.0,4,0,4,0
sindeha01c,1968,BOS,NHL,1,,76.0,42.0,18.0,16.0,10,6,4,0
sindeha01c,1969,BOS,NHL,1,,76.0,40.0,17.0,19.0,14,12,2,0
sindeha01c,1979,BOS,NHL,2,,7.0,6.0,1.0,0.0,10,4,6,0
sindeha01c,1984,BOS,NHL,2,,24.0,11.0,10.0,3.0,5,2,3,0
skinnji01c,1954,DET,NHL,1,,70.0,42.0,17.0,11.0,11,8,3,0
skinnji01c,1955,DET,NHL,1,,70.0,30.0,24.0,16.0,10,5,5,0
skinnji01c,1956,DET,NHL,1,,70.0,38.0,20.0,12.0,5,1,4,0
skinnji01c,1957,DET,NHL,1,,37.0,13.0,17.0,7.0,,,,
slatete01c,1972,LAS,WHA,1,,78.0,37.0,35.0,6.0,6,2,4,0
slatete01c,1973,LAS,WHA,1,,19.0,5.0,14.0,0.0,,,,
slatete01c,1975,CIN,WHA,1,,80.0,35.0,44.0,1.0,,,,
slatete01c,1976,CIN,WHA,1,,81.0,39.0,37.0,5.0,4,0,4,0
smeatco01c,1930,PHQ,NHL,1,,44.0,4.0,36.0,4.0,,,,
smithal03c,1913,OT1,NHA,1,,20.0,11.0,9.0,0.0,,,,
smithal03c,1914,OT1,NHA,1,,20.0,14.0,6.0,0.0,,,,
smithal03c,1915,OT1,NHA,1,,24.0,13.0,11.0,0.0,,,,
smithal03c,1918,OTS,NHL,1,,18.0,12.0,6.0,0.0,5,1,4,0
smithba02c,1998,DET,NHL,1,co-coach with Dave Lewis,5.0,4.0,1.0,0.0,,,,
smithfl01c,1971,BUF,NHL,2,,1.0,0.0,1.0,0.0,,,,
smithfl01c,1974,BUF,NHL,1,,80.0,49.0,16.0,15.0,17,10,7,0
smithfl01c,1975,BUF,NHL,1,,80.0,46.0,21.0,13.0,9,4,5,0
smithfl01c,1976,BUF,NHL,1,,80.0,48.0,24.0,8.0,6,2,4,0
smithfl01c,1978,CIN,WHA,1,,80.0,33.0,41.0,6.0,3,1,2,0
smithfl01c,1979,TOR,NHL,1,,68.0,30.0,33.0,5.0,,,,
smithmi01c,1980,WIN,NHL,3,,23.0,2.0,17.0,4.0,,,,
smithro02c,1992,NYR,NHL,2,,44.0,15.0,22.0,7.0,,,,
smythco01c,1927,TOR,NHL,1,,44.0,18.0,18.0,8.0,,,,
smythco01c,1928,TOR,NHL,1,,44.0,21.0,18.0,5.0,4,2,2,0
smythco01c,1929,TOR,NHL,1,,44.0,17.0,21.0,6.0,,,,
smythco01c,1930,TOR,NHL,1,,2.0,1.0,0.0,1.0,,,,
sonmogl01c,1972,MFS,WHA,1,,59.0,28.0,28.0,3.0,,,,
sonmogl01c,1976,MF2,WHA,1,,42.0,19.0,18.0,5.0,,,,
sonmogl01c,1977,BIR,WHA,1,,77.0,36.0,38.0,3.0,5,1,4,0
sonmogl01c,1978,MNS,NHL,2,,69.0,25.0,34.0,10.0,,,,
sonmogl01c,1979,MNS,NHL,1,,80.0,36.0,28.0,16.0,15,8,7,0
sonmogl01c,1980,MNS,NHL,1,,80.0,35.0,28.0,17.0,19,12,7,0
sonmogl01c,1981,MNS,NHL,1,,80.0,37.0,23.0,20.0,4,1,3,0
sonmogl01c,1982,MNS,NHL,1,,43.0,22.0,12.0,9.0,,,,
sonmogl01c,1984,MNS,NHL,2,,67.0,22.0,35.0,10.0,9,5,4,0
sonmogl01c,1986,MNS,NHL,2,,2.0,0.0,1.0,1.0,,,,
sprouha01c,1919,TRS,NHL,2,,12.0,7.0,5.0,0.0,,,,
stanlba01c,1921,CAT,WCHL,1,,24.0,14.0,10.0,0.0,2,0,1,1
stanlba01c,1927,CHI,NHL,1,,23.0,4.0,17.0,2.0,,,,
staplpa01c,1973,CHC,WHA,1,,78.0,38.0,35.0,5.0,18,8,10,0
staplpa01c,1974,CHC,WHA,1,,78.0,30.0,47.0,1.0,,,,
staplpa01c,1978,IND,WHA,1,,25.0,5.0,18.0,2.0,,,,
stasivi01c,1969,PHI,NHL,1,,76.0,17.0,35.0,24.0,,,,
