playerID,firstName,lastName,height,weight,pos,birthYear,birthCountry
smithro03,Ross,Smith,72.0,185.0,L,1953.0,Canada
smithro04,Rod,Smith,,,C,,
smithsi01,Sid,Smith,70.0,173.0,L,1925.0,Canada
smithst01,Stan,Smith,70.0,165.0,C,1917.0,Canada
smithst02,Stu,Smith,68.0,165.0,L,1918.0,Canada
smithst03,Stu,Smith,73.0,205.0,D,1960.0,Canada
smithst04,Steve,Smith,69.0,215.0,D,1963.0,Canada
smithst05,Steve,Smith,76.0,215.0,D,1963.0,Scotland
smithto01,Tommy,Smith,66.0,150.0,C,1886.0,Canada
smithtr01,Trevor,Smith,73.0,195.0,L,1985.0,Canada
smithve01,Vern,Smith,73.0,190.0,D,1964.0,Canada
smithwa01,Wayne,Smith,72.0,195.0,D,1943.0,Canada
smithwy01,Wyatt,Smith,71.0,200.0,C,1977.0,USA
smithza01,Zack,Smith,74.0,202.0,C,1988.0,Canada
smolera01,Radek,Smolenak,75.0,180.0,L,1986.0,Czech Republic
smolibr01,Bryan,Smolinski,73.0,215.0,C,1971.0,USA
smrekpe01,Peter,Smrek,73.0,215.0,D,1979.0,Slovakia
smrkejo01,John,Smrke,71.0,205.0,L,1956.0,Canada
smrkest01,Stan,Smrke,71.0,180.0,L,1928.0,Yugoslavia
smyliro01,Rod,Smylie,70.0,170.0,L,1895.0,Canada
smylst01,Stan,Smyl,68.0,185.0,R,1958.0,Canada
smythbr01,Brad,Smyth,72.0,200.0,R,1973.0,Canada
smythgr01,Greg,Smyth,75.0,212.0,D,1966.0,Canada
smythke01,Kevin,Smyth,74.0,217.0,L,1973.0,Canada
smythry01,Ryan,Smyth,73.0,190.0,L,1976.0,Canada
sneepca01,Carl,Sneep,76.0,210.0,D,1987.0,
snellch01,Chris,Snell,71.0,200.0,D,1971.0,Canada
snellro01,Ron,Snell,70.0,158.0,R,1948.0,Canada
snellte01,Ted,Snell,69.0,190.0,R,1946.0,Canada
snepsha01,Harold,Snepsts,75.0,210.0,D,1954.0,Canada
snowsa01,Sandy,Snow,72.0,175.0,R,1946.0,Canada
snuggda01,Dave,Snuggerud,72.0,190.0,R,1966.0,USA
snydeda01,Dan,Snyder,72.0,190.0,C,1978.0,Canada
sobchde01,Dennis,Sobchuk,74.0,176.0,C,1954.0,Canada
sobchge01,Gene,Sobchuk,69.0,160.0,L,1951.0,Canada
sobotvl01,Vladimir,Sobotka,70.0,193.0,C,1987.0,Czech Republic
solheke01,Ken,Solheim,75.0,210.0,L,1961.0,Canada
solinbo01,Bob,Solinger,69.0,170.0,L,1925.0,Canada
somerar01,Art,Somers,65.0,167.0,C,1902.0,Canada
somikra01,Radovan,Somik,74.0,194.0,L,1977.0,Czech Republic
sommero01,Roy,Sommer,72.0,185.0,C,1957.0,USA
songito01,Tom,Songin,75.0,195.0,R,1953.0,USA
sonmogl01,Glen,Sonmor,71.0,165.0,L,1929.0,Canada
sonnema01,Martin,Sonnenberg,72.0,197.0,L,1978.0,Canada
sopelbr01,Brent,Sopel,74.0,205.0,D,1977.0,Canada
sorocle01,Lee,Sorochan,71.0,210.0,D,1975.0,Canada
sorrejo01,John,Sorrell,71.0,155.0,L,1906.0,Canada
sourash01,Sheldon,Souray,76.0,227.0,D,1976.0,Canada
spaceja01,Jaroslav,Spacek,71.0,204.0,D,1974.0,Czech Republic
spalini01,Nick,Spaling,73.0,196.0,C,1988.0,Canada
spanhma01,Martin,Spanhel,74.0,206.0,L,1977.0,Czech Republic
sparrem01,Emory,Sparrow,71.0,180.0,C,1898.0,Canada
speckbi01,Bill,Speck,71.0,176.0,C,1896.0,Canada
speckfr01,Fred,Speck,69.0,160.0,C,1947.0,Canada
speerbi01,Bill,Speer,71.0,205.0,D,1942.0,Canada
speerte01,Ted,Speers,71.0,200.0,C,1961.0,USA
spencbr01,Brian,Spencer,71.0,185.0,L,1949.0,Canada
spencgo01,Gordon,Spence,67.0,150.0,L,1897.0,Canada
spencir01,Irv,Spencer,70.0,180.0,D,1937.0,Canada
speyech01,Chris,Speyer,70.0,170.0,D,1907.0,Canada
spezzja01,Jason,Spezza,75.0,213.0,C,1983.0,Canada
spillma01,Matthew,Spiller,77.0,233.0,D,1983.0,Canada
spiriva01,Vasili,Spiridinov,,,D,,
sprinco01,Corey,Spring,76.0,214.0,R,1971.0,Canada
sprinda01,Dan,Spring,72.0,180.0,C,1951.0,Canada
sprindo01,Don,Spring,71.0,195.0,D,1959.0,Venezuela
sprinfr01,Frank,Spring,75.0,216.0,R,1949.0,Canada
sprinje01,Jesse,Spring,72.0,185.0,D,1901.0,USA
sprucan01,Andy,Spruce,71.0,178.0,L,1954.0,Canada
sprukja01,Janis,Sprukts,75.0,235.0,C,1982.0,Latvia
spurgja01,Jared,Spurgeon,69.0,185.0,D,1989.0,Canada
srsento01,Tomas,Srsen,71.0,180.0,L,1966.0,Czech Republic
staaler01,Eric,Staal,76.0,205.0,C,1984.0,Canada
staaljo01,Jordan,Staal,76.0,220.0,C,1988.0,Canada
staalma01,Marc,Staal,76.0,205.0,D,1987.0,Canada
stackro01,Ron,Stackhouse,75.0,210.0,D,1949.0,Canada
stackte01,Ted,Stackhouse,73.0,200.0,D,1894.0,Canada
staffdr01,Drew,Stafford,74.0,202.0,R,1985.0,USA
staffga01,Garrett,Stafford,72.0,200.0,D,1980.0,USA
stahabu01,Butch,Stahan,73.0,195.0,D,1918.0,Canada
staiost01,Steve,Staios,73.0,200.0,D,1973.0,Canada
stajama01,Matt,Stajan,73.0,200.0,C,1983.0,Canada
stajdni01,Nick,Stajduhar,75.0,200.0,D,1974.0,Canada
stalbvi01,Viktor,Stalberg,75.0,210.0,L,1986.0,Sweden
staleal01,Al,Staley,73.0,175.0,C,1928.0,Canada
stamkst01,Steven,Stamkos,73.0,196.0,C,1990.0,Canada
stamllo01,Lorne,Stamler,72.0,190.0,L,1951.0,Canada
stamoma01,Martin,St. Amour,75.0,194.0,L,1970.0,Canada
standge01,George,Standing,70.0,190.0,R,1941.0,Canada
stanffr01,Fred,Stanfield,70.0,185.0,C,1944.0,Canada
stanfja01,Jack,Stanfield,71.0,176.0,L,1942.0,Canada
stanfji01,Jim,Stanfield,70.0,160.0,C,1947.0,Canada
stanked01,Ed,Stankiewicz,69.0,165.0,R,1929.0,Canada
stankmy01,Myron,Stankiewicz,71.0,185.0,L,1935.0,Canada
stanlal01,Allan,Stanley,73.0,170.0,D,1926.0,Canada
stanlba01,Barney,Stanley,72.0,175.0,R,1893.0,Canada
stanlda01,Daryl,Stanley,74.0,200.0,D,1962.0,Canada
stanowa01,Wally,Stanowski,71.0,180.0,D,1919.0,Canada
stantpa01,Paul,Stanton,73.0,195.0,D,1967.0,USA
staplbr01,Brian,Stapleton,74.0,190.0,R,1951.0,Canada
staplmi01,Mike,Stapleton,70.0,183.0,C,1966.0,Canada
staplpa01,Pat,Stapleton,68.0,180.0,D,1940.0,Canada
staplti01,Tim,Stapleton,69.0,182.0,C,1982.0,USA
starise01,Sergei,Starikov,70.0,225.0,D,1958.0,Russia
starrha01,Harold,Starr,71.0,176.0,D,1906.0,Canada
starrwi01,Wilf,Starr,71.0,190.0,L,1909.0,Canada
stasivi01,Vic,Stasiuk,72.0,185.0,L,1929.0,Canada
stastan01,Anton,Stastny,72.0,188.0,L,1959.0,Slovakia
stastma01,Marian,Stastny,70.0,195.0,R,1953.0,Slovakia
stastpa01,Paul,Stastny,72.0,205.0,C,1985.0,Canada
stastpe01,Peter,Stastny,73.0,200.0,C,1956.0,Slovakia
stastya01,Yan,Stastny,71.0,175.0,C,1982.0,Canada
staszra01,Ray,Staszak,72.0,200.0,R,1962.0,USA
staubbr01,Brad,Staubitz,73.0,215.0,R,1984.0,Canada
staveer01,Ernie,Staveneau,70.0,200.0,R,1893.0,Canada
stdenfr01,Frederic,St-Denis,71.0,193.0,D,1986.0,
steckda01,Dave,Steckel,77.0,222.0,C,1982.0,USA
steelbi01,Bill,Steele,67.0,170.0,R,1952.0,Scotland
steelfr01,Frank,Steele,71.0,170.0,R,1905.0,Canada
steenal01,Alex,Steen,73.0,205.0,C,1984.0,Canada
steenan01,Anders,Steen,72.0,204.0,C,1955.0,Sweden
steenth01,Thomas,Steen,71.0,190.0,C,1960.0,Sweden
stefabu01,Bud,Stefanski,70.0,170.0,C,1955.0,Canada
stefamo01,Morris,Stefaniw,71.0,170.0,C,1948.0,Canada
stefapa01,Patrik,Stefan,74.0,210.0,C,1980.0,Czech Republic
stemkpe01,Pete,Stemkowski,73.0,196.0,C,1943.0,Canada
stemple01,Lee,Stempniak,72.0,190.0,R,1983.0,USA
stenlve01,Vern,Stenlund,73.0,178.0,C,1956.0,Canada
stepade01,Derek,Stepan,72.0,182.0,C,1990.0,USA
stephbo01,Bob,Stephenson,73.0,187.0,R,1954.0,Canada
stephch01,Charlie,Stephens,75.0,220.0,C,1981.0,Canada
stephke01,Ken,Stephanson,72.0,190.0,D,1941.0,Canada
stephsh01,Shay,Stephenson,76.0,200.0,L,1983.0,Canada
sterbja01,Jan,Sterbak,,,,,
sterlbr01,Brett,Sterling,68.0,180.0,L,1984.0,USA
sternro01,Ron,Stern,72.0,200.0,R,1967.0,Canada
sternul01,Ulf,Sterner,74.0,187.0,L,1941.0,Sweden
stevegr01,Grant,Stevenson,71.0,170.0,C,1981.0,Canada
steveje01,Jeremy,Stevenson,73.0,215.0,L,1974.0,USA
stevejo01,John,Stevens,73.0,195.0,D,1966.0,Canada
steveke01,Kevin,Stevens,75.0,230.0,L,1965.0,USA
stevemi01,Mike,Stevens,72.0,202.0,L,1965.0,Canada
stevemi02,Mike,Stevens,71.0,188.0,D,1950.0,Canada
steveph01,Phil,Stevens,71.0,165.0,D,1893.0,Canada
stevesc01,Scott,Stevens,74.0,215.0,D,1964.0,Canada
stevesh01,Shayne,Stevenson,73.0,190.0,R,1970.0,Canada
stevetu01,Turner,Stevenson,75.0,220.0,R,1972.0,Canada
stewaal01,Allan,Stewart,72.0,195.0,L,1964.0,Canada
stewaan01,Anthony,Stewart,75.0,230.0,C,1985.0,Canada
stewabi01,Bill,Stewart,74.0,190.0,D,1957.0,Canada
stewabl01,Blair,Stewart,71.0,185.0,L,1953.0,Canada
stewabo01,Bob,Stewart,73.0,206.0,D,1950.0,Canada
stewaca01,Cam,Stewart,71.0,196.0,L,1971.0,Canada
stewach02,Chris,Stewart,74.0,228.0,R,1987.0,Canada
stewaga01,Gaye,Stewart,71.0,175.0,L,1923.0,Canada
stewagr01,Gregory,Stewart,74.0,200.0,L,1986.0,Canada
stewaja01,Jack,Stewart,70.0,190.0,D,1917.0,Canada
stewajo01,John,Stewart,72.0,180.0,L,1950.0,Canada
stewajo02,John,Stewart,72.0,180.0,C,1954.0,Canada
stewaka01,Karl,Stewart,71.0,185.0,L,1983.0,Canada
stewake01,Ken,Stewart,72.0,175.0,D,1913.0,Canada
stewane01,Nels,Stewart,73.0,195.0,C,1902.0,Canada
stewapa01,Paul,Stewart,73.0,205.0,D,1954.0,USA
stewara01,Ralph,Stewart,73.0,190.0,C,1948.0,Canada
stewaro01,Ron,Stewart,73.0,197.0,C,1932.0,Canada
stewary01,Ryan,Stewart,73.0,175.0,C,1967.0,Canada
stientr01,Trevor,Stienburg,73.0,200.0,R,1966.0,Canada
stileto01,Tony,Stiles,71.0,200.0,D,1959.0,Canada
stillco01,Cory,Stillman,72.0,200.0,L,1973.0,Canada
stjacbr01,Bruno,St. Jacques,74.0,216.0,D,1980.0,Canada
stlauan01,Andre,St. Laurent,70.0,180.0,C,1953.0,Canada
stlaudo01,Dollard,St. Laurent,71.0,205.0,D,1929.0,Canada
stlouma01,Martin,St. Louis,69.0,185.0,R,1975.0,Canada
stmarfr01,Frank,St. Marseille,71.0,180.0,R,1939.0,Canada
stoary01,Ryan,Stoa,75.0,200.0,C,1987.0,USA
stockpj01,P.J.,Stock,70.0,197.0,C,1975.0,Canada
stoddja01,Jack,Stoddard,75.0,185.0,R,1926.0,Canada
stojaal01,Alek,Stojanov,76.0,225.0,R,1973.0,Canada
stollja01,Jarret,Stoll,73.0,201.0,C,1982.0,Canada
stoltro01,Roland,Stoltz,73.0,191.0,R,1954.0,Sweden
stonecl01,Clayton,Stoner,75.0,225.0,D,1985.0,Canada
stonemi01,Michael,Stone,75.0,205.0,D,1990.0,
stonery01,Ryan,Stone,74.0,207.0,C,1985.0,Canada
stonest01,Steve,Stone,68.0,170.0,R,1952.0,Canada
stormji01,Jim,Storm,74.0,200.0,L,1971.0,USA
stortza01,Zack,Stortini,75.0,228.0,R,1985.0,Canada
stothmi01,Mike,Stothers,76.0,212.0,D,1962.0,Canada
stougbl01,Blaine,Stoughton,71.0,185.0,R,1953.0,Canada
stoyast01,Steve,Stoyanovich,74.0,205.0,C,1957.0,Canada
stpiema01,Martin,St. Pierre,69.0,185.0,C,1983.0,Canada
stracty01,Tyson,Strachan,75.0,205.0,R,1984.0,Canada
straibr01,Brian,Strait,73.0,200.0,D,1988.0,USA
straine01,Neil,Strain,69.0,165.0,L,1926.0,Canada
strakma01,Martin,Straka,69.0,180.0,C,1972.0,Czech Republic
stralan01,Anton,Stralman,73.0,180.0,D,1986.0,Sweden
stranvl01,Vladimir,Stransky,,,,,
stratar01,Art,Stratton,71.0,170.0,C,1935.0,Canada
stratgo01,Gord,Strate,73.0,190.0,D,1935.0,Canada
strbama01,Martin,Strbak,75.0,210.0,D,1975.0,Slovakia
streima01,Mark,Streit,72.0,196.0,D,1977.0,Switzerland
strikfr01,Fred,Strike,67.0,140.0,C,1880.0,Canada
strobar01,Art,Strobel,66.0,160.0,L,1922.0,Canada
stronke01,Ken,Strong,71.0,185.0,L,1963.0,Canada
strosga01,Garret,Stroshein,79.0,245.0,R,1980.0,Canada
strucda01,David,Struch,70.0,180.0,C,1971.0,Canada
strudja01,Jason,Strudwick,76.0,225.0,D,1975.0,Canada
strueto01,Todd,Strueby,73.0,185.0,L,1963.0,Canada
stsaucl01,Claude,St. Sauveur,73.0,185.0,L,1952.0,Canada
stuarbi01,Billy,Stuart,71.0,190.0,D,1900.0,Canada
stuarbr01,Brad,Stuart,74.0,213.0,D,1979.0,Canada
stuarbr02,Bruce,Stuart,74.0,180.0,C,1881.0,Canada
stuarco01,Colin,Stuart,74.0,205.0,L,1982.0,USA
stuarma01,Mark,Stuart,74.0,213.0,D,1984.0,USA
stuarmi01,Mike,Stuart,72.0,200.0,D,1980.0,USA
stumpbo01,Bob,Stumpf,73.0,180.0,R,1953.0,Canada
stumpjo01,Jozef,Stumpel,75.0,222.0,C,1972.0,Slovakia
sturgpe01,Peter,Sturgeon,74.0,198.0,L,1954.0,Canada
sturmma01,Marco,Sturm,72.0,194.0,L,1978.0,Germany
stutzmi01,Mike,Stutzel,74.0,216.0,L,1979.0,Canada
subbapk01,P.K.,Subban,72.0,206.0,D,1989.0,Canada
suchyra01,Radoslav,Suchy,74.0,204.0,D,1976.0,Slovakia
sugloal01,Aleksander,Suglobov,72.0,200.0,R,1982.0,Russia
suikkka01,Kai,Suikkanen,74.0,205.0,L,1959.0,Finland
sulliar01,Art,Sullivan,66.0,157.0,C,1893.0,Canada
sulliba01,Barry,Sullivan,72.0,185.0,R,1927.0,Canada
sullibo01,Bob,Sullivan,72.0,210.0,L,1957.0,Canada
sullibr01,Brian,Sullivan,76.0,195.0,R,1969.0,USA
sullido01,Doug,Sulliman,74.0,210.0,R,1959.0,Canada
sullifr01,Frank,Sullivan,71.0,178.0,D,1929.0,Canada
sullimi01,Mike,Sullivan,74.0,204.0,C,1968.0,USA
sullipe01,Peter,Sullivan,69.0,165.0,C,1951.0,Canada
sullire01,Red,Sullivan,71.0,155.0,C,1929.0,Canada
sullist01,Steve,Sullivan,68.0,165.0,C,1974.0,Canada
sulzeal01,Alexander,Sulzer,73.0,207.0,D,1984.0,Germany
summara01,Raimo,Summanen,71.0,185.0,L,1962.0,Finland
summebi01,Bill,Summerhill,69.0,170.0,R,1915.0,Canada
summech01,Chris,Summers,74.0,180.0,D,1988.0,USA
sundbni01,Niklas,Sundblad,73.0,200.0,R,1973.0,Sweden
sundima01,Mats,Sundin,77.0,231.0,C,1971.0,Sweden
sundiro01,Ronnie,Sundin,73.0,220.0,D,1970.0,Sweden
sundsni01,Niklas,Sundstrom,72.0,191.0,R,1975.0,Sweden
sundspa01,Patrik,Sundstrom,73.0,200.0,C,1961.0,Sweden
sundspe01,Peter,Sundstrom,72.0,180.0,L,1961.0,Sweden
suomial01,Al,Suomi,70.0,170.0,L,1913.0,USA
suorase01,Seppo,Suoraniemi,,,,,
surmada01,Damian,Surma,70.0,200.0,L,1981.0,USA
surovto01,Tomas,Surovy,73.0,205.0,L,1981.0,Slovakia
sushima01,Maxim,Sushinsky,68.0,165.0,R,1974.0,Russia
suterga01,Gary,Suter,72.0,215.0,D,1964.0,USA
suterry01,Ryan,Suter,73.0,196.0,D,1985.0,USA
suthebi01,Bill,Sutherland,70.0,160.0,L,1934.0,Canada
suthebr01,Brian,Sutherby,75.0,210.0,C,1982.0,Canada
suthema01,Max,Sutherland,70.0,165.0,D,1907.0,Canada
suthest01,Steve,Sutherland,71.0,172.0,L,1946.0,Canada
suttebr01,Brian,Sutter,71.0,173.0,L,1956.0,Canada
suttebr02,Brent,Sutter,72.0,188.0,C,1962.0,Canada
suttebr03,Brandon,Sutter,75.0,183.0,C,1989.0,USA
suttebr04,Brett,Sutter,72.0,195.0,C,1987.0,Canada
sutteda01,Darryl,Sutter,71.0,176.0,L,1958.0,Canada
suttedu01,Duane,Sutter,73.0,185.0,R,1960.0,Canada
sutteri01,Rich,Sutter,71.0,188.0,R,1963.0,Canada
suttero01,Ron,Sutter,72.0,180.0,C,1963.0,Canada
suttoan01,Andy,Sutton,78.0,245.0,D,1975.0,Canada
suttoke01,Ken,Sutton,73.0,205.0,D,1969.0,Canada
suzorma01,Mark,Suzor,73.0,212.0,D,1956.0,Canada
svartpe01,Per,Svartvadet,73.0,195.0,C,1975.0,Sweden
svatoma01,Marek,Svatos,70.0,185.0,R,1982.0,Slovakia
svehlro01,Robert,Svehla,72.0,209.0,D,1969.0,Slovakia
svejkja01,Jaroslav,Svejkovsky,73.0,193.0,L,1976.0,Czech Republic
svensle01,Leif,Svensson,75.0,190.0,D,1951.0,Sweden
svensma01,Magnus,Svensson,71.0,180.0,D,1963.0,Sweden
svitoal01,Alexander,Svitov,75.0,228.0,C,1982.0,Russia
svoboja01,Jaroslav,Svoboda,74.0,190.0,L,1980.0,Czech Republic
svobope01,Petr,Svoboda,73.0,198.0,D,1966.0,Czech Republic
svobope02,Petr,Svoboda,75.0,200.0,D,1980.0,Czech Republic
swainga01,Garry,Swain,68.0,164.0,C,1947.0,Canada
swansbr01,Brian,Swanson,70.0,185.0,C,1976.0,USA
swarbge01,George,Swarbrick,70.0,175.0,R,1942.0,Canada
sweatbi01,Bill,Sweatt,72.0,190.0,L,1988.0,
sweatle01,Lee,Sweatt,69.0,195.0,D,1985.0,USA
sweenbi01,Bill,Sweeney,70.0,165.0,C,1937.0,Canada
sweenbo01,Bob,Sweeney,75.0,200.0,C,1964.0,USA
sweendo01,Don,Sweeney,70.0,185.0,D,1966.0,Canada
sweenti01,Tim,Sweeney,71.0,185.0,L,1967.0,USA
swensca01,Cal,Swenson,68.0,183.0,C,1948.0,Canada
sydorda01,Darryl,Sydor,73.0,211.0,D,1972.0,Canada
sykesbo01,Bob,Sykes,72.0,200.0,L,1951.0,Canada
sykesph01,Phil,Sykes,72.0,175.0,L,1959.0,Canada
sykormi01,Michal,Sykora,77.0,225.0,D,1973.0,Czech Republic
sykorpe01,Petr,Sykora,72.0,190.0,R,1976.0,Czech Republic
sykorpe02,Petr,Sykora,75.0,206.0,C,1978.0,Czech Republic
sylvede01,Dean,Sylvester,74.0,210.0,R,1972.0,USA
syvreda01,Danny,Syvret,71.0,203.0,D,1985.0,Canada
syvreda02,Dave,Syvret,72.0,190.0,D,1954.0,Canada
szczepa01,Paul,Szczechura,71.0,175.0,C,1985.0,Canada
szurajo01,Joe,Szura,75.0,185.0,C,1938.0,Canada
taffeje01,Jeff,Taffe,75.0,207.0,C,1981.0,USA
taftjo01,John,Taft,74.0,185.0,D,1954.0,USA
taglipe01,Peter,Taglianetti,74.0,195.0,D,1963.0,USA
taimito01,Tomi,Taimio,,,,,
tajcnru01,Rudy,Tajcnar,71.0,200.0,D,1948.0,Czech Republic
talafde01,Dean,Talafous,76.0,180.0,R,1953.0,USA
talakro01,Ron,Talakoski,75.0,220.0,R,1962.0,Canada
talboje01,Jean-Guy,Talbot,71.0,170.0,D,1932.0,Canada
talboma01,Maxime,Talbot,71.0,190.0,C,1984.0,Canada
tallaba01,Barry,Tallackson,77.0,210.0,R,1983.0,USA
tallihe01,Henrik,Tallinder,75.0,214.0,D,1979.0,Sweden
talloda01,Dale,Tallon,73.0,195.0,D,1950.0,Canada
tambeje01,Jeff,Tambellini,71.0,186.0,L,1984.0,Canada
tambest01,Steve,Tambellini,72.0,190.0,C,1958.0,Canada
tamerch01,Chris,Tamer,74.0,205.0,D,1970.0,USA
tammiju01,Juhani,Tamminen,71.0,185.0,R,1950.0,Finland
tanabda01,David,Tanabe,73.0,212.0,D,1980.0,USA
tancich01,Chris,Tancill,70.0,185.0,C,1968.0,USA
tanevch01,Christopher,Tanev,74.0,185.0,D,1989.0,Canada
tangrer01,Eric,Tangradi,76.0,221.0,L,1989.0,USA
tangual01,Alex,Tanguay,73.0,189.0,L,1979.0,Canada
tanguch01,Christian,Tanguay,70.0,190.0,R,1962.0,Canada
tannado01,Don,Tannahill,71.0,178.0,D,1949.0,Canada
tantito01,Tony,Tanti,69.0,180.0,R,1963.0,Canada
taormma01,Matt,Taormina,70.0,185.0,D,1986.0,USA
tappebr01,Brad,Tapper,72.0,185.0,R,1978.0,Canada
taranmi01,Milow,Tarant,,,L,,
tardima01,Marc,Tardif,72.0,195.0,L,1949.0,Canada
tardipa01,Patrice,Tardif,74.0,202.0,C,1970.0,Canada
tarnani01,Nick,Tarnasky,74.0,233.0,C,1984.0,Canada
tarnsdi01,Dick,Tarnstrom,73.0,205.0,D,1975.0,Sweden
tatarmi01,Mikhail,Tatarinov,70.0,195.0,D,1966.0,USSR
tatarto01,Tomas,Tatar,71.0,176.0,C,1990.0,Czech Republic
tatchsp01,Spence,Tatchell,71.0,175.0,D,1924.0,Canada
taticpe01,Petr,Taticek,75.0,195.0,C,1983.0,Czech Republic
tavarjo01,John,Tavares,72.0,195.0,C,1990.0,Canada
taylobi01,Billy,Taylor,69.0,150.0,C,1919.0,Canada
taylobi02,Billy,Taylor,73.0,175.0,C,1942.0,Canada
taylobo01,Bob,Taylor,73.0,190.0,R,1904.0,USA
tayloch01,Chris,Taylor,74.0,192.0,C,1972.0,Canada
taylocy01,Cyclone,Taylor,68.0,165.0,D,1884.0,Canada
tayloda01,Dave,Taylor,72.0,190.0,R,1955.0,Canada
tayloha01,Harry,Taylor,68.0,165.0,C,1926.0,Canada
tayloma01,Mark,Taylor,72.0,190.0,C,1958.0,Canada
taylora01,Ralph,Taylor,69.0,180.0,R,1905.0,Canada
taylote01,Ted,Taylor,72.0,175.0,L,1942.0,Canada
tayloti01,Tim,Taylor,73.0,190.0,C,1969.0,Canada
tealje01,Jeff,Teal,75.0,205.0,R,1960.0,USA
tealsk01,Skip,Teal,68.0,155.0,C,1933.0,Canada
tealvi01,Vic,Teal,73.0,160.0,R,1949.0,Canada
tebbugr01,Greg,Tebbutt,75.0,215.0,D,1957.0,Canada
tedenma01,Mattias,Tedenby,70.0,175.0,L,1990.0,Sweden
tenkrpe01,Petr,Tenkrat,72.0,183.0,R,1977.0,Czech Republic
tenutjo01,Joey,Tenute,69.0,188.0,C,1983.0,Canada
teppest01,Stephen,Tepper,76.0,215.0,R,1969.0,USA
terbepa01,Paul,Terbenche,70.0,170.0,D,1945.0,Canada
terrigr01,Greg,Terrion,71.0,190.0,L,1960.0,Canada
terrybi01,Bill,Terry,68.0,175.0,C,1961.0,Canada
tertydm01,Dmitri,Tertyshny,73.0,176.0,D,1976.0,Russia
tessior01,Orval,Tessier,68.0,160.0,C,1933.0,Canada
tetarjo01,Joey,Tetarenko,74.0,215.0,R,1978.0,Canada
tetreje01,Jean,Tetreault,72.0,170.0,L,1953.0,Canada
tetrejo01,Joe,Tetreault,,,,,
teubeco01,Colten,Teubert,76.0,195.0,D,1990.0,
tezikal01,Alexei,Tezikov,73.0,208.0,D,1978.0,Russia
thangry01,Ryan,Thang,72.0,194.0,L,1987.0,
thebegr01,Greg,Theberge,70.0,185.0,D,1959.0,Canada
thelima01,Mats,Thelin,70.0,185.0,D,1961.0,Sweden
thelvmi01,Michael,Thelven,71.0,185.0,D,1961.0,Sweden
therich01,Chris,Therien,77.0,235.0,D,1971.0,Canada
therrga01,Gaston,Therrien,70.0,185.0,D,1960.0,Canada
thibagi01,Gilles,Thibaudeau,70.0,165.0,C,1963.0,Canada
thibelo01,Lorrain,Thibeault,67.0,180.0,L,1918.0,Canada
thiffle01,Leo,Thiffault,70.0,175.0,L,1944.0,Canada
thomabi01,Bill,Thomas,73.0,185.0,R,1983.0,USA
thomacy01,Cy,Thomas,71.0,185.0,L,1926.0,Wales
thomare01,Reg,Thomas,70.0,185.0,C,1953.0,Canada
thomasc01,Scott,Thomas,74.0,200.0,R,1970.0,USA
thomast01,Steve,Thomas,70.0,185.0,R,1963.0,England
thomlda01,Dave,Thomlinson,73.0,215.0,L,1966.0,Canada
thompbr01,Brent,Thompson,74.0,205.0,D,1971.0,Canada
thompcl01,Cliff,Thompson,71.0,185.0,D,1918.0,USA
thomper01,Errol,Thompson,69.0,185.0,L,1950.0,Canada
thompke01,Ken,Thompson,70.0,160.0,L,1881.0,England
thompna01,Nate,Thompson,72.0,206.0,C,1984.0,USA
thomppa01,Paul,Thompson,71.0,180.0,L,1906.0,Canada
thompro01,Rocky,Thompson,74.0,205.0,D,1977.0,Canada
thomsbi01,Bill,Thomson,69.0,162.0,R,1914.0,Scotland
thomsbi02,Bill,Thoms,69.0,170.0,C,1910.0,Canada
thomsfl01,Floyd,Thomson,72.0,190.0,L,1949.0,Canada
thomsji01,Jimmy,Thomson,71.0,175.0,D,1927.0,Canada
thomsji02,Jim,Thomson,73.0,220.0,R,1965.0,Canada
thomsrh01,Rhys,Thomson,73.0,195.0,D,1918.0,Canada
thorbch01,Chris,Thorburn,75.0,225.0,C,1983.0,Canada
thorepa01,Patrick,Thoresen,71.0,188.0,L,1983.0,Norway
thornjo01,Joe,Thornton,76.0,235.0,C,1979.0,Canada
thornsc01,Scott,Thornton,75.0,220.0,C,1971.0,Canada
thornsh01,Shawn,Thornton,74.0,217.0,R,1977.0,Canada
thornto01,Tom,Thornbury,71.0,175.0,D,1963.0,Canada
thorsjo01,Joe,Thorsteinson,69.0,157.0,R,1905.0,Canada
throoar01,Art,Throop,66.0,130.0,L,1884.0,Canada
thurean01,Andreas,Thuresson,73.0,212.0,R,1987.0,Sweden
thurifr01,Fred,Thurier,71.0,160.0,C,1916.0,Canada
thurlto01,Tom,Thurlby,70.0,175.0,D,1938.0,Canada
thyerma01,Mario,Thyer,71.0,170.0,C,1966.0,Canada
tibbebi01,Billy,Tibbetts,74.0,215.0,R,1974.0,USA
tichymi01,Milan,Tichy,75.0,198.0,D,1969.0,Czech Republic
tideyal01,Alex,Tidey,72.0,182.0,R,1955.0,Canada
tikhovi01,Viktor,Tikhonov,74.0,187.0,R,1988.0,Latvia
tikkaes01,Esa,Tikkanen,73.0,190.0,L,1965.0,Finland
tileybr01,Brad,Tiley,73.0,199.0,D,1971.0,Canada
tilleto01,Tom,Tilley,72.0,190.0,D,1965.0,Canada
timanma01,Mattias,Timander,74.0,230.0,D,1974.0,Sweden
